,index,datetime,00060_Mean,00060_Mean_cd,site_no,flow_bool
6329,28445,2007-04-29 00:00:00+00:00,0.0,"A, e",06774000,0
6330,28446,2007-04-30 00:00:00+00:00,0.0,"A, e",06774000,0
6331,28447,2007-04-30 00:00:00+00:00,0.0,"A, e",06774000,0
6332,28448,2007-05-01 00:00:00+00:00,0.0,"A, e",06774000,0
6333,28449,2007-05-02 00:00:00+00:00,0.0,"A, e",06774000,0
6334,28450,2007-05-03 00:00:00+00:00,0.0,"A, e",06774000,0
6335,28451,2007-05-04 00:00:00+00:00,0.0,"A, e",06774000,0
6336,28452,2007-05-05 00:00:00+00:00,0.0,"A, e",06774000,0
6337,28453,2007-05-06 00:00:00+00:00,0.0,"A, e",06774000,0
6338,28454,2007-05-07 00:00:00+00:00,0.0,"A, e",06774000,0
6339,28455,2007-05-08 00:00:00+00:00,0.0,"A, e",06774000,0
6340,28456,2007-05-09 00:00:00+00:00,0.0,"A, e",06774000,0
6341,28457,2007-05-10 00:00:00+00:00,0.0,"A, e",06774000,0
6342,28458,2007-05-11 00:00:00+00:00,0.0,"A, e",06774000,0
6343,28459,2007-05-12 00:00:00+00:00,0.0,"A, e",06774000,0
6344,28460,2007-05-13 00:00:00+00:00,0.0,"A, e",06774000,0
6345,28461,2007-05-14 00:00:00+00:00,0.0,"A, e",06774000,0
6346,28462,2007-05-15 00:00:00+00:00,0.0,"A, e",06774000,0
6347,28463,2007-05-16 00:00:00+00:00,0.0,"A, e",06774000,0
6348,28464,2007-05-17 00:00:00+00:00,0.0,"A, e",06774000,0
6349,28465,2007-05-18 00:00:00+00:00,0.0,"A, e",06774000,0
6350,28466,2007-05-19 00:00:00+00:00,0.0,"A, e",06774000,0
6351,28467,2007-05-20 00:00:00+00:00,0.0,"A, e",06774000,0
6352,28468,2007-05-21 00:00:00+00:00,0.0,"A, e",06774000,0
6353,28469,2007-05-22 00:00:00+00:00,0.0,"A, e",06774000,0
6354,28470,2007-05-23 00:00:00+00:00,0.0,"A, e",06774000,0
6355,28471,2007-05-24 00:00:00+00:00,0.0,"A, e",06774000,0
6356,28472,2007-05-25 00:00:00+00:00,0.0,"A, e",06774000,0
6357,28473,2007-05-26 00:00:00+00:00,0.0,"A, e",06774000,0
6358,28474,2007-05-27 00:00:00+00:00,0.0,"A, e",06774000,0
6359,28475,2007-05-28 00:00:00+00:00,0.0,"A, e",06774000,0
6360,28476,2007-05-29 00:00:00+00:00,0.0,"A, e",06774000,0
6361,28477,2007-06-01 00:00:00+00:00,0.0,"A, e",06774000,0
6362,28478,2007-06-02 00:00:00+00:00,0.0,"A, e",06774000,0
6363,28479,2007-06-03 00:00:00+00:00,0.0,A,06774000,0
6364,28480,2007-06-04 00:00:00+00:00,0.0,A,06774000,0
6365,28481,2007-06-05 00:00:00+00:00,0.0,A,06774000,0
6366,28482,2007-06-06 00:00:00+00:00,0.0,A,06774000,0
6367,28483,2007-06-07 00:00:00+00:00,0.0,A,06774000,0
6368,28484,2007-06-08 00:00:00+00:00,0.0,A,06774000,0
6369,28485,2007-06-09 00:00:00+00:00,0.0,A,06774000,0
6370,28486,2007-06-10 00:00:00+00:00,0.0,A,06774000,0
6371,28487,2007-06-11 00:00:00+00:00,0.0,A,06774000,0
6372,28488,2007-06-12 00:00:00+00:00,0.0,A,06774000,0
6373,28489,2007-06-13 00:00:00+00:00,0.0,A,06774000,0
6374,28490,2007-06-14 00:00:00+00:00,0.0,A,06774000,0
6375,28491,2007-06-15 00:00:00+00:00,0.0,A,06774000,0
6376,28492,2007-06-16 00:00:00+00:00,0.0,A,06774000,0
6377,28493,2007-06-17 00:00:00+00:00,0.0,A,06774000,0
6378,28494,2007-06-18 00:00:00+00:00,0.0,A,06774000,0
6379,28495,2007-06-19 00:00:00+00:00,0.0,A,06774000,0
6380,28496,2007-06-20 00:00:00+00:00,0.0,A,06774000,0
6381,28497,2007-06-21 00:00:00+00:00,0.0,A,06774000,0
6382,28498,2007-06-22 00:00:00+00:00,0.0,A,06774000,0
6383,28499,2007-06-23 00:00:00+00:00,0.0,A,06774000,0
6384,28500,2007-06-24 00:00:00+00:00,0.0,A,06774000,0
6385,28501,2007-06-25 00:00:00+00:00,0.0,A,06774000,0
6386,28502,2007-06-26 00:00:00+00:00,0.0,A,06774000,0
6387,28503,2007-06-27 00:00:00+00:00,0.0,A,06774000,0
6388,28504,2007-06-28 00:00:00+00:00,0.0,A,06774000,0
6389,28505,2007-06-29 00:00:00+00:00,0.0,A,06774000,0
6390,28506,2007-06-30 00:00:00+00:00,0.0,A,06774000,0
6391,28507,2007-06-30 00:00:00+00:00,0.0,A,06774000,0
6392,28508,2007-07-01 00:00:00+00:00,0.0,A,06774000,0
6393,28509,2007-07-02 00:00:00+00:00,0.0,A,06774000,0
6394,28510,2007-07-03 00:00:00+00:00,0.0,A,06774000,0
6395,28511,2007-07-04 00:00:00+00:00,0.0,A,06774000,0
6396,28512,2007-07-05 00:00:00+00:00,0.0,A,06774000,0
6397,28513,2007-07-06 00:00:00+00:00,0.0,A,06774000,0
6398,28514,2007-07-07 00:00:00+00:00,0.0,A,06774000,0
6399,28515,2007-07-08 00:00:00+00:00,0.0,A,06774000,0
6400,28516,2007-07-09 00:00:00+00:00,0.0,A,06774000,0
6401,28517,2007-07-10 00:00:00+00:00,0.0,A,06774000,0
6402,28518,2007-07-11 00:00:00+00:00,0.0,A,06774000,0
6403,28519,2007-07-12 00:00:00+00:00,0.0,A,06774000,0
6404,28520,2007-07-13 00:00:00+00:00,0.0,A,06774000,0
6405,28521,2007-07-14 00:00:00+00:00,0.0,A,06774000,0
6406,28522,2007-07-15 00:00:00+00:00,0.0,A,06774000,0
6407,28523,2007-07-16 00:00:00+00:00,0.0,A,06774000,0
6408,28524,2007-07-17 00:00:00+00:00,0.0,A,06774000,0
6409,28525,2007-07-18 00:00:00+00:00,0.0,A,06774000,0
6410,28526,2007-07-19 00:00:00+00:00,0.0,A,06774000,0
6411,28527,2007-07-20 00:00:00+00:00,0.0,A,06774000,0
6412,28528,2007-07-21 00:00:00+00:00,0.0,A,06774000,0
6413,28529,2007-07-22 00:00:00+00:00,0.0,A,06774000,0
6414,28530,2007-07-23 00:00:00+00:00,0.0,A,06774000,0
6415,28531,2007-07-24 00:00:00+00:00,0.0,A,06774000,0
6416,28532,2007-07-25 00:00:00+00:00,0.0,A,06774000,0
6417,28533,2007-07-26 00:00:00+00:00,0.0,A,06774000,0
6418,28534,2007-07-27 00:00:00+00:00,0.0,A,06774000,0
6419,28535,2007-07-28 00:00:00+00:00,0.0,A,06774000,0
6420,28536,2007-07-29 00:00:00+00:00,0.0,A,06774000,0
6421,28537,2007-07-30 00:00:00+00:00,0.0,A,06774000,0
6422,28538,2007-08-01 00:00:00+00:00,0.0,A,06774000,0
6423,28539,2007-08-02 00:00:00+00:00,0.0,A,06774000,0
6424,28540,2007-08-03 00:00:00+00:00,0.0,A,06774000,0
6425,28541,2007-08-04 00:00:00+00:00,0.0,A,06774000,0
6426,28542,2007-08-05 00:00:00+00:00,0.0,A,06774000,0
6427,28543,2007-08-06 00:00:00+00:00,0.0,A,06774000,0
6428,28544,2007-08-07 00:00:00+00:00,0.0,A,06774000,0
6429,28545,2007-08-08 00:00:00+00:00,0.0,A,06774000,0
6430,28546,2007-08-09 00:00:00+00:00,0.0,A,06774000,0
6431,28547,2007-08-10 00:00:00+00:00,0.0,A,06774000,0
6432,28548,2007-08-11 00:00:00+00:00,0.0,A,06774000,0
6433,28549,2007-08-12 00:00:00+00:00,0.0,A,06774000,0
6434,28550,2007-08-13 00:00:00+00:00,0.0,A,06774000,0
6435,28551,2007-08-14 00:00:00+00:00,0.0,A,06774000,0
6436,28552,2007-08-15 00:00:00+00:00,0.0,A,06774000,0
6437,28553,2007-08-16 00:00:00+00:00,0.0,A,06774000,0
6438,28554,2007-08-17 00:00:00+00:00,0.0,A,06774000,0
6439,28555,2007-08-18 00:00:00+00:00,0.0,A,06774000,0
6440,28556,2007-08-19 00:00:00+00:00,0.0,A,06774000,0
6441,28557,2007-08-20 00:00:00+00:00,0.0,A,06774000,0
6442,28558,2007-08-21 00:00:00+00:00,0.0,A,06774000,0
6443,28559,2007-08-22 00:00:00+00:00,0.0,A,06774000,0
6444,28560,2007-08-23 00:00:00+00:00,0.0,A,06774000,0
6445,28561,2007-08-24 00:00:00+00:00,0.0,A,06774000,0
6446,28562,2007-08-25 00:00:00+00:00,124416000.0,A,06774000,1
6447,28563,2007-08-26 00:00:00+00:00,125280000.0,A,06774000,1
6448,28564,2007-08-27 00:00:00+00:00,299808000.0,A,06774000,1
6449,28565,2007-08-28 00:00:00+00:00,603936000.0,A,06774000,1
6450,28566,2007-08-29 00:00:00+00:00,923616000.0,A,06774000,1
6451,28567,2007-08-30 00:00:00+00:00,914976000.0,A,06774000,1
6452,28568,2007-08-31 00:00:00+00:00,828576000.0,A,06774000,1
6453,28569,2007-09-01 00:00:00+00:00,543456000.0,A,06774000,1
6454,28570,2007-09-02 00:00:00+00:00,440640000.0,A,06774000,1
6455,28571,2007-09-03 00:00:00+00:00,320544000.0,A,06774000,1
6456,28572,2007-09-04 00:00:00+00:00,234144000.0,A,06774000,1
6457,28573,2007-09-05 00:00:00+00:00,302400000.0,A,06774000,1
6458,28574,2007-09-06 00:00:00+00:00,522720000.0,A,06774000,1
6459,28575,2007-09-07 00:00:00+00:00,491616000.0,A,06774000,1
6460,28576,2007-09-08 00:00:00+00:00,655776000.0,A,06774000,1
6461,28577,2007-09-09 00:00:00+00:00,940896000.0,A,06774000,1
6462,28578,2007-09-10 00:00:00+00:00,880416000.0,A,06774000,1
6463,28579,2007-09-11 00:00:00+00:00,578016000.0,A,06774000,1
6464,28580,2007-09-12 00:00:00+00:00,381888000.0,A,06774000,1
6465,28581,2007-09-13 00:00:00+00:00,242784000.0,A,06774000,1
6466,28582,2007-09-14 00:00:00+00:00,127872000.0,A,06774000,1
6467,28583,2007-09-15 00:00:00+00:00,8640000.0,A,06774000,1
6468,28584,2007-09-16 00:00:00+00:00,0.0,A,06774000,0
6469,28585,2007-09-17 00:00:00+00:00,0.0,A,06774000,0
6470,28586,2007-09-18 00:00:00+00:00,0.0,A,06774000,0
6471,28587,2007-09-19 00:00:00+00:00,0.0,A,06774000,0
6472,28588,2007-09-20 00:00:00+00:00,0.0,A,06774000,0
6473,28589,2007-09-21 00:00:00+00:00,0.0,A,06774000,0
6474,28590,2007-09-22 00:00:00+00:00,0.0,A,06774000,0
6475,28591,2007-09-23 00:00:00+00:00,0.0,A,06774000,0
6476,28592,2007-09-24 00:00:00+00:00,0.0,A,06774000,0
6477,28593,2007-09-25 00:00:00+00:00,0.0,A,06774000,0
6478,28594,2007-09-26 00:00:00+00:00,0.0,A,06774000,0
6479,28595,2007-09-27 00:00:00+00:00,0.0,A,06774000,0
6480,28596,2007-09-28 00:00:00+00:00,0.0,A,06774000,0
6481,28597,2007-09-29 00:00:00+00:00,0.0,A,06774000,0
6482,28598,2007-09-30 00:00:00+00:00,0.0,A,06774000,0
6483,28599,2007-10-01 00:00:00+00:00,0.0,A,06774000,0
6484,28600,2007-10-02 00:00:00+00:00,0.0,A,06774000,0
6485,28601,2007-10-03 00:00:00+00:00,0.0,A,06774000,0
6486,28602,2007-10-04 00:00:00+00:00,0.0,A,06774000,0
6487,28603,2007-10-05 00:00:00+00:00,0.0,A,06774000,0
6488,28604,2007-10-06 00:00:00+00:00,0.0,A,06774000,0
6489,28605,2007-10-07 00:00:00+00:00,0.0,A,06774000,0
6490,28606,2007-10-08 00:00:00+00:00,0.0,A,06774000,0
6491,28607,2007-10-09 00:00:00+00:00,0.0,A,06774000,0
6492,28608,2007-10-10 00:00:00+00:00,0.0,A,06774000,0
6493,28609,2007-10-11 00:00:00+00:00,0.0,A,06774000,0
6494,28610,2007-10-12 00:00:00+00:00,0.0,A,06774000,0
6495,28611,2007-10-13 00:00:00+00:00,0.0,A,06774000,0
6496,28612,2007-10-14 00:00:00+00:00,0.0,A,06774000,0
6497,28613,2007-10-15 00:00:00+00:00,0.0,A,06774000,0
6498,28614,2007-10-16 00:00:00+00:00,0.0,A,06774000,0
6499,28615,2007-10-17 00:00:00+00:00,0.0,A,06774000,0
6500,28616,2007-10-18 00:00:00+00:00,0.0,A,06774000,0
6501,28617,2007-10-19 00:00:00+00:00,0.0,A,06774000,0
6502,28618,2007-10-20 00:00:00+00:00,18144000.0,A,06774000,1
6503,28619,2007-10-21 00:00:00+00:00,0.0,A,06774000,0
6504,28620,2007-10-22 00:00:00+00:00,0.0,A,06774000,0
6505,28621,2007-10-23 00:00:00+00:00,0.0,A,06774000,0
6506,28622,2007-10-24 00:00:00+00:00,0.0,A,06774000,0
6507,28623,2007-10-25 00:00:00+00:00,0.0,A,06774000,0
6508,28624,2007-10-26 00:00:00+00:00,0.0,A,06774000,0
6509,28625,2007-10-27 00:00:00+00:00,0.0,A,06774000,0
6510,28626,2007-10-28 00:00:00+00:00,0.0,A,06774000,0
6511,28627,2007-10-29 00:00:00+00:00,0.0,A,06774000,0
6512,28628,2007-10-30 00:00:00+00:00,0.0,A,06774000,0
6513,28629,2007-10-31 00:00:00+00:00,0.0,A,06774000,0
6514,28630,2007-11-01 00:00:00+00:00,0.0,A,06774000,0
6515,28631,2007-11-02 00:00:00+00:00,0.0,A,06774000,0
6516,28632,2007-11-03 00:00:00+00:00,0.0,A,06774000,0
6517,28633,2007-11-04 00:00:00+00:00,0.0,A,06774000,0
6518,28634,2007-11-05 00:00:00+00:00,0.0,A,06774000,0
6519,28635,2007-11-06 00:00:00+00:00,0.0,A,06774000,0
6520,28636,2007-11-07 00:00:00+00:00,0.0,A,06774000,0
6521,28637,2007-11-08 00:00:00+00:00,0.0,A,06774000,0
6522,28638,2007-11-09 00:00:00+00:00,0.0,A,06774000,0
6523,28639,2007-11-10 00:00:00+00:00,0.0,A,06774000,0
6524,28640,2007-11-11 00:00:00+00:00,0.0,A,06774000,0
6525,28641,2007-11-12 00:00:00+00:00,0.0,A,06774000,0
6526,28642,2007-11-13 00:00:00+00:00,0.0,A,06774000,0
6527,28643,2007-11-14 00:00:00+00:00,0.0,A,06774000,0
6528,28644,2007-11-15 00:00:00+00:00,0.0,A,06774000,0
6529,28645,2007-11-16 00:00:00+00:00,0.0,A,06774000,0
6530,28646,2007-11-17 00:00:00+00:00,0.0,A,06774000,0
6531,28647,2007-11-18 00:00:00+00:00,0.0,A,06774000,0
6532,28648,2007-11-19 00:00:00+00:00,0.0,A,06774000,0
6533,28649,2007-11-20 00:00:00+00:00,0.0,A,06774000,0
6534,28650,2007-11-21 00:00:00+00:00,0.0,A,06774000,0
6535,28651,2007-11-22 00:00:00+00:00,0.0,A,06774000,0
6536,28652,2007-11-23 00:00:00+00:00,0.0,A,06774000,0
6537,28653,2007-11-24 00:00:00+00:00,0.0,A,06774000,0
6538,28654,2007-11-25 00:00:00+00:00,0.0,A,06774000,0
6539,28655,2007-11-26 00:00:00+00:00,0.0,A,06774000,0
6540,28656,2007-11-27 00:00:00+00:00,0.0,A,06774000,0
6541,28657,2007-11-28 00:00:00+00:00,0.0,A,06774000,0
6542,28658,2007-11-29 00:00:00+00:00,0.0,A,06774000,0
6543,28659,2007-11-30 00:00:00+00:00,0.0,A,06774000,0
6544,28660,2007-11-30 00:00:00+00:00,0.0,A,06774000,0
6545,28661,2007-12-01 00:00:00+00:00,0.0,A,06774000,0
6546,28662,2007-12-02 00:00:00+00:00,0.0,A,06774000,0
6547,28663,2007-12-03 00:00:00+00:00,0.0,A,06774000,0
6548,28664,2007-12-04 00:00:00+00:00,0.0,A,06774000,0
6549,28665,2007-12-05 00:00:00+00:00,0.0,A,06774000,0
6550,28666,2007-12-06 00:00:00+00:00,0.0,A,06774000,0
6551,28667,2007-12-07 00:00:00+00:00,0.0,A,06774000,0
6552,28668,2007-12-08 00:00:00+00:00,0.0,A,06774000,0
6553,28669,2007-12-09 00:00:00+00:00,0.0,A,06774000,0
6554,28670,2007-12-10 00:00:00+00:00,0.0,A,06774000,0
6555,28671,2007-12-11 00:00:00+00:00,0.0,A,06774000,0
6556,28672,2007-12-12 00:00:00+00:00,0.0,A,06774000,0
6557,28673,2007-12-13 00:00:00+00:00,0.0,A,06774000,0
6558,28674,2007-12-14 00:00:00+00:00,0.0,A,06774000,0
6559,28675,2007-12-15 00:00:00+00:00,0.0,A,06774000,0
6560,28676,2007-12-16 00:00:00+00:00,0.0,A,06774000,0
6561,28677,2007-12-17 00:00:00+00:00,0.0,A,06774000,0
6562,28678,2007-12-18 00:00:00+00:00,0.0,A,06774000,0
6563,28679,2007-12-19 00:00:00+00:00,0.0,A,06774000,0
6564,28680,2007-12-20 00:00:00+00:00,0.0,A,06774000,0
6565,28681,2007-12-21 00:00:00+00:00,0.0,A,06774000,0
6566,28682,2007-12-22 00:00:00+00:00,0.0,A,06774000,0
6567,28683,2007-12-23 00:00:00+00:00,0.0,A,06774000,0
6568,28684,2007-12-24 00:00:00+00:00,0.0,A,06774000,0
6569,28685,2007-12-25 00:00:00+00:00,0.0,A,06774000,0
6570,28686,2007-12-26 00:00:00+00:00,0.0,A,06774000,0
6571,28687,2007-12-27 00:00:00+00:00,0.0,A,06774000,0
6572,28688,2007-12-28 00:00:00+00:00,0.0,A,06774000,0
6573,28689,2007-12-29 00:00:00+00:00,0.0,A,06774000,0
6574,28690,2007-12-30 00:00:00+00:00,0.0,A,06774000,0
6575,28691,2008-01-01 00:00:00+00:00,0.0,A,06774000,0
6576,28692,2008-01-02 00:00:00+00:00,0.0,A,06774000,0
6577,28693,2008-01-03 00:00:00+00:00,0.0,A,06774000,0
6578,28694,2008-01-04 00:00:00+00:00,0.0,A,06774000,0
6579,28695,2008-01-05 00:00:00+00:00,0.0,A,06774000,0
6580,28696,2008-01-06 00:00:00+00:00,0.0,A,06774000,0
6581,28697,2008-01-07 00:00:00+00:00,0.0,A,06774000,0
6582,28698,2008-01-08 00:00:00+00:00,0.0,A,06774000,0
6583,28699,2008-01-09 00:00:00+00:00,0.0,A,06774000,0
6584,28700,2008-01-10 00:00:00+00:00,0.0,A,06774000,0
6585,28701,2008-01-11 00:00:00+00:00,0.0,A,06774000,0
6586,28702,2008-01-12 00:00:00+00:00,0.0,A,06774000,0
6587,28703,2008-01-13 00:00:00+00:00,0.0,A,06774000,0
6588,28704,2008-01-14 00:00:00+00:00,0.0,A,06774000,0
6589,28705,2008-01-15 00:00:00+00:00,0.0,A,06774000,0
6590,28706,2008-01-16 00:00:00+00:00,0.0,A,06774000,0
6591,28707,2008-01-17 00:00:00+00:00,0.0,A,06774000,0
6592,28708,2008-01-18 00:00:00+00:00,0.0,A,06774000,0
6593,28709,2008-01-19 00:00:00+00:00,0.0,A,06774000,0
6594,28710,2008-01-20 00:00:00+00:00,0.0,A,06774000,0
6595,28711,2008-01-21 00:00:00+00:00,0.0,A,06774000,0
6596,28712,2008-01-22 00:00:00+00:00,0.0,A,06774000,0
6597,28713,2008-01-23 00:00:00+00:00,0.0,A,06774000,0
6598,28714,2008-01-24 00:00:00+00:00,0.0,A,06774000,0
6599,28715,2008-01-25 00:00:00+00:00,63936000.0,A,06774000,1
6600,28716,2008-01-26 00:00:00+00:00,99360000.0,A,06774000,1
6601,28717,2008-01-27 00:00:00+00:00,82944000.0,A,06774000,1
6602,28718,2008-01-28 00:00:00+00:00,0.0,A,06774000,0
6603,28719,2008-01-29 00:00:00+00:00,0.0,A,06774000,0
6604,28720,2008-01-30 00:00:00+00:00,0.0,A,06774000,0
6605,28721,2008-01-31 00:00:00+00:00,0.0,A,06774000,0
6606,28722,2008-02-01 00:00:00+00:00,0.0,A,06774000,0
6607,28723,2008-02-02 00:00:00+00:00,0.0,A,06774000,0
6608,28724,2008-02-03 00:00:00+00:00,0.0,A,06774000,0
6609,28725,2008-02-04 00:00:00+00:00,0.0,A,06774000,0
6610,28726,2008-02-05 00:00:00+00:00,0.0,A,06774000,0
6611,28727,2008-02-06 00:00:00+00:00,0.0,A,06774000,0
6612,28728,2008-02-07 00:00:00+00:00,0.0,A,06774000,0
6613,28729,2008-02-08 00:00:00+00:00,0.0,A,06774000,0
6614,28730,2008-02-09 00:00:00+00:00,0.0,A,06774000,0
6615,28731,2008-02-10 00:00:00+00:00,0.0,A,06774000,0
6616,28732,2008-02-11 00:00:00+00:00,0.0,A,06774000,0
6617,28733,2008-02-12 00:00:00+00:00,0.0,A,06774000,0
6618,28734,2008-02-13 00:00:00+00:00,0.0,A,06774000,0
6619,28735,2008-02-14 00:00:00+00:00,0.0,A,06774000,0
6620,28736,2008-02-15 00:00:00+00:00,0.0,A,06774000,0
6621,28737,2008-02-16 00:00:00+00:00,0.0,A,06774000,0
6622,28738,2008-02-17 00:00:00+00:00,0.0,A,06774000,0
6623,28739,2008-02-18 00:00:00+00:00,0.0,A,06774000,0
6624,28740,2008-02-19 00:00:00+00:00,0.0,A,06774000,0
6625,28741,2008-02-20 00:00:00+00:00,0.0,A,06774000,0
6626,28742,2008-02-21 00:00:00+00:00,0.0,A,06774000,0
6627,28743,2008-02-22 00:00:00+00:00,0.0,A,06774000,0
6628,28744,2008-02-23 00:00:00+00:00,0.0,A,06774000,0
6629,28745,2008-02-24 00:00:00+00:00,0.0,A,06774000,0
6630,28746,2008-02-25 00:00:00+00:00,0.0,A,06774000,0
6631,28747,2008-02-26 00:00:00+00:00,0.0,A,06774000,0
6632,28748,2008-02-27 00:00:00+00:00,0.0,A,06774000,0
6633,28749,2008-02-28 00:00:00+00:00,0.0,A,06774000,0
6634,28750,2008-02-29 00:00:00+00:00,0.0,A,06774000,0
6635,28751,2008-02-29 00:00:00+00:00,0.0,A,06774000,0
6636,28752,2008-03-01 00:00:00+00:00,0.0,A,06774000,0
6637,28753,2008-03-02 00:00:00+00:00,0.0,A,06774000,0
6638,28754,2008-03-03 00:00:00+00:00,0.0,A,06774000,0
6639,28755,2008-03-04 00:00:00+00:00,0.0,"A, e",06774000,0
6640,28756,2008-03-05 00:00:00+00:00,0.0,"A, e",06774000,0
6641,28757,2008-03-06 00:00:00+00:00,0.0,"A, e",06774000,0
6642,28758,2008-03-07 00:00:00+00:00,0.0,"A, e",06774000,0
6643,28759,2008-03-08 00:00:00+00:00,0.0,"A, e",06774000,0
6644,28760,2008-03-09 00:00:00+00:00,0.0,"A, e",06774000,0
6645,28761,2008-03-10 00:00:00+00:00,0.0,"A, e",06774000,0
6646,28762,2008-03-11 00:00:00+00:00,0.0,"A, e",06774000,0
6647,28763,2008-03-12 00:00:00+00:00,0.0,"A, e",06774000,0
6648,28764,2008-03-13 00:00:00+00:00,0.0,"A, e",06774000,0
6649,28765,2008-03-14 00:00:00+00:00,0.0,"A, e",06774000,0
6650,28766,2008-03-15 00:00:00+00:00,0.0,"A, e",06774000,0
6651,28767,2008-03-16 00:00:00+00:00,0.0,"A, e",06774000,0
6652,28768,2008-03-17 00:00:00+00:00,0.0,"A, e",06774000,0
6653,28769,2008-03-18 00:00:00+00:00,0.0,"A, e",06774000,0
6654,28770,2008-03-19 00:00:00+00:00,0.0,"A, e",06774000,0
6655,28771,2008-03-20 00:00:00+00:00,0.0,"A, e",06774000,0
6656,28772,2008-03-21 00:00:00+00:00,0.0,"A, e",06774000,0
6657,28773,2008-03-22 00:00:00+00:00,0.0,"A, e",06774000,0
6658,28774,2008-03-23 00:00:00+00:00,0.0,"A, e",06774000,0
6659,28775,2008-03-24 00:00:00+00:00,0.0,"A, e",06774000,0
6660,28776,2008-03-25 00:00:00+00:00,0.0,"A, e",06774000,0
6661,28777,2008-03-26 00:00:00+00:00,0.0,"A, e",06774000,0
6662,28778,2008-03-27 00:00:00+00:00,0.0,"A, e",06774000,0
6663,28779,2008-03-28 00:00:00+00:00,0.0,"A, e",06774000,0
6664,28780,2008-03-29 00:00:00+00:00,0.0,"A, e",06774000,0
6665,28781,2008-03-30 00:00:00+00:00,0.0,"A, e",06774000,0
6666,28782,2008-03-31 00:00:00+00:00,0.0,"A, e",06774000,0
6667,28783,2008-04-01 00:00:00+00:00,0.0,"A, e",06774000,0
6668,28784,2008-04-02 00:00:00+00:00,0.0,"A, e",06774000,0
6669,28785,2008-04-03 00:00:00+00:00,0.0,"A, e",06774000,0
6670,28786,2008-04-04 00:00:00+00:00,0.0,"A, e",06774000,0
6671,28787,2008-04-05 00:00:00+00:00,0.0,"A, e",06774000,0
6672,28788,2008-04-06 00:00:00+00:00,0.0,"A, e",06774000,0
6673,28789,2008-04-07 00:00:00+00:00,0.0,"A, e",06774000,0
6674,28790,2008-04-08 00:00:00+00:00,0.0,"A, e",06774000,0
6675,28791,2008-04-09 00:00:00+00:00,0.0,"A, e",06774000,0
6676,28792,2008-04-10 00:00:00+00:00,0.0,"A, e",06774000,0
6677,28793,2008-04-11 00:00:00+00:00,0.0,"A, e",06774000,0
6678,28794,2008-04-12 00:00:00+00:00,0.0,"A, e",06774000,0
6679,28795,2008-04-13 00:00:00+00:00,0.0,"A, e",06774000,0
6680,28796,2008-04-14 00:00:00+00:00,0.0,"A, e",06774000,0
6681,28797,2008-04-15 00:00:00+00:00,0.0,"A, e",06774000,0
6682,28798,2008-04-16 00:00:00+00:00,0.0,"A, e",06774000,0
6683,28799,2008-04-17 00:00:00+00:00,0.0,"A, e",06774000,0
6684,28800,2008-04-18 00:00:00+00:00,0.0,"A, e",06774000,0
6685,28801,2008-04-19 00:00:00+00:00,0.0,"A, e",06774000,0
6686,28802,2008-04-20 00:00:00+00:00,0.0,"A, e",06774000,0
6687,28803,2008-04-21 00:00:00+00:00,0.0,"A, e",06774000,0
6688,28804,2008-04-22 00:00:00+00:00,0.0,"A, e",06774000,0
6689,28805,2008-04-23 00:00:00+00:00,0.0,"A, e",06774000,0
6690,28806,2008-04-24 00:00:00+00:00,0.0,"A, e",06774000,0
6691,28807,2008-04-25 00:00:00+00:00,0.0,"A, e",06774000,0
6692,28808,2008-04-26 00:00:00+00:00,0.0,"A, e",06774000,0
6693,28809,2008-04-27 00:00:00+00:00,0.0,"A, e",06774000,0
6694,28810,2008-04-28 00:00:00+00:00,0.0,"A, e",06774000,0
6695,28811,2008-04-29 00:00:00+00:00,0.0,"A, e",06774000,0
6696,28812,2008-04-30 00:00:00+00:00,0.0,"A, e",06774000,0
6697,28813,2008-04-30 00:00:00+00:00,0.0,"A, e",06774000,0
6698,28814,2008-05-01 00:00:00+00:00,0.0,"A, e",06774000,0
6699,28815,2008-05-02 00:00:00+00:00,0.0,"A, e",06774000,0
6700,28816,2008-05-03 00:00:00+00:00,0.0,"A, e",06774000,0
6701,28817,2008-05-04 00:00:00+00:00,0.0,"A, e",06774000,0
6702,28818,2008-05-05 00:00:00+00:00,0.0,"A, e",06774000,0
6703,28819,2008-05-06 00:00:00+00:00,0.0,"A, e",06774000,0
6704,28820,2008-05-07 00:00:00+00:00,0.0,"A, e",06774000,0
6705,28821,2008-05-08 00:00:00+00:00,0.0,"A, e",06774000,0
6706,28822,2008-05-09 00:00:00+00:00,0.0,"A, e",06774000,0
6707,28823,2008-05-10 00:00:00+00:00,0.0,"A, e",06774000,0
6708,28824,2008-05-11 00:00:00+00:00,0.0,A,06774000,0
6709,28825,2008-05-12 00:00:00+00:00,0.0,"A, e",06774000,0
6710,28826,2008-05-13 00:00:00+00:00,0.0,A,06774000,0
6711,28827,2008-05-14 00:00:00+00:00,0.0,A,06774000,0
6712,28828,2008-05-15 00:00:00+00:00,0.0,A,06774000,0
6713,28829,2008-05-16 00:00:00+00:00,0.0,A,06774000,0
6714,28830,2008-05-17 00:00:00+00:00,0.0,A,06774000,0
6715,28831,2008-05-18 00:00:00+00:00,0.0,A,06774000,0
6716,28832,2008-05-19 00:00:00+00:00,0.0,A,06774000,0
