,State,dataset_ID,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
247,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07025400,False,2567.5,30.0,0.10885793235440257,0.08818131076924177,0.04740688659690144,17.866666666666667,60.0,8.466666666666667,203.0,0.015717960213251874,0.027742557105186444,0.025534742164137817,0.023164992796982403,0.0193068790814256,0.011279732674644001,0.010642603626144,0.0193524125707584,0.0068422562776511995,0.00455552366709888,0.013461811447888246,0.029822838442835765,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.40530950,-88.85476800,1939-01-21,2020-09-30,81.7,False
248,TN,27.0,1990-10-01,2020-09-30,30.0,0.9,07026040,False,7410.0,24.0,0.479212791054984,0.3648578112107712,0.2406961410520464,35.291666666666664,80.0,8.291666666666666,195.0,0.0483633617146176,0.1043412963617755,0.08302260965464421,0.05723641161651168,0.15671190150648,0.040622940369768955,0.006246922894732801,0.0231446046674304,0.0089789322547008,0.03824486893882369,0.021476855670076803,0.1719813084418978,increasing,True,0.04666310491712311,1.9893452809105165,0.2574712643678161,112.0,3113.3333333333335,4.122932864960002e-07,3.947510000272996e-06,36.24082940,-89.21764400,1929-08-01,2020-09-30,91.2,False
249,TN,28.5,1990-10-01,2020-09-30,30.0,0.95,07026040,False,10500.0,22.0,0.31136010065285236,0.22869920958375275,0.16608911719588362,19.0,73.33333333333333,4.7272727272727275,182.0,0.036318054775296,0.0925181952716603,0.059621164080679384,0.045812127103344,0.17860001487552,0.120126859320384,0.0,0.019817261924544,0.008073699302592,0.021040549697664,0.00876689570736,0.17703012890001601,no trend,False,0.13929600761854255,1.4784177114271462,0.19080459770114944,83.0,3076.3333333333335,2.2055677185111114e-07,2.107088018668889e-06,36.24082940,-89.21764400,1929-08-01,2020-09-30,91.2,False
250,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07026040,False,7808.000000000011,44.0,0.5553349494914711,0.4352341128382609,0.27631057058539704,35.93181818181818,88.0,8.659090909090908,197.0,0.08019370034368291,0.12000575383084493,0.09070290263921554,0.07818919915422398,0.15948864318249095,0.058157769725629686,0.039188159732762774,0.05014909002164534,0.013731580008668087,0.02061395588878317,0.05327796359067461,0.1647268611515375,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24082940,-89.21764400,1929-08-01,2020-09-30,91.2,False
251,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07026040,False,11400.0,42.0,0.34143709301740804,0.263758319424288,0.176625278898912,18.714285714285715,84.0,4.428571428571429,182.0,0.0658515123340598,0.11172340418329879,0.065068715465208,0.08009315735585684,0.16941720132529922,0.0710485538628096,0.028869591445631997,0.07877973258892801,0.00366986331936,0.020143471997376,0.07202106764244,0.15641063839962158,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24082940,-89.21764400,1929-08-01,2020-09-30,91.2,False
252,TN,27.0,2012-10-25,2020-09-30,8.0,0.9,07029270,False,1002.0000000000027,8.0,0.0916040699584313,0.08546928177623453,0.057462108210652216,32.875,100.0,11.0,215.0,0.01478465602592828,0.04218175850351611,0.01873179790719547,0.01580627607187963,0.004000151018102383,0.005249127834457905,0.0010446877582444701,0.0,0.0033240806421580642,1.9572604369913326e-05,0.0010226685783283132,0.010816660000719321,no trend,False,0.06348653056076747,1.8557687223952255,0.5714285714285714,16.0,65.33333333333333,3.956099443741667e-07,3.060225209434167e-07,34.94175668,-88.78755570,1947-10-01,2020-09-30,73.0,False
253,TN,28.5,2012-10-25,2020-09-30,8.0,0.95,07029270,False,1645.999999999999,8.0,0.05441734494335668,0.05190043035016227,0.03747786750507746,16.5,100.0,5.875,197.0,0.011152714627535053,0.03677610808589762,0.00991678621409281,0.009313297579353607,0.0023071207401043244,0.013045140812551686,0.0,0.0,0.0012379672263974433,0.0,0.0,0.005759238835848966,no trend,False,0.10776229039192153,1.6083328927425289,0.5,14.0,65.33333333333333,3.1891848483250004e-07,3.8121554735249955e-08,34.94175668,-88.78755570,1947-10-01,2020-09-30,73.0,False
254,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07029270,False,1040.0,19.0,0.11006242012595673,0.09784499445083823,0.04983288086288842,33.1578947368421,38.0,9.789473684210526,205.0,0.02120528578444416,0.026912331008639996,0.032317631915466244,0.0169005943626336,0.012624329818598401,0.01164080644900992,0.0017452238896511999,0.001039794607152,0.004833734257785599,0.0032661783542304,0.0318095597270304,0.017430321657243602,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.94175668,-88.78755570,1947-10-01,2020-09-30,73.0,False
255,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07029270,False,1730.0,19.0,0.06941192358950905,0.06260014220024085,0.02973361891485676,16.63157894736842,38.0,5.315789473684211,194.0,0.014797704428841601,0.0271950464050944,0.026018389943667692,0.01414609980835968,0.0133093709715456,0.0172361247232608,0.0,0.0,0.003149966015784,0.0024955070571648,0.02895277501420416,0.010970068353102278,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.94175668,-88.78755570,1947-10-01,2020-09-30,73.0,False
256,TN,27.0,1990-10-01,2020-09-30,30.0,0.9,07029500,True,5850.0,30.0,0.3582251449049146,0.2773119984396653,0.18196731835232832,35.46666666666667,100.0,4.0,187.0,0.07525378547817037,0.1506506076770016,0.07632870872351302,0.0592628557731168,0.16638915632423618,0.0728223211338336,0.001865513854008,0.0,0.033721966279008,0.0908963979816816,0.02859435169668,0.11292263532730192,no trend,False,0.6685166224807093,-0.4281847440840379,-0.05747126436781609,-25.0,3141.6666666666665,-9.042513014266667e-08,8.193432368965667e-06,35.27532938,-88.97663030,1929-08-01,2020-09-30,91.2,False
257,TN,28.5,1990-10-01,2020-09-30,30.0,0.95,07029500,True,8275.499999999993,27.0,0.23192435219359428,0.1764633842054252,0.1224104204441173,19.74074074074074,90.0,3.1481481481481484,179.0,0.049071985137413406,0.13907314035046672,0.06795128332032935,0.037208273699693775,0.16328584999922707,0.036204017170668616,0.0,0.0,0.024956905503307744,0.06530644105578445,0.09235578029501379,0.10091852286512652,no trend,False,0.5557956059903022,-0.5890978941329641,-0.07816091954022988,-34.0,3138.0,-5.401065898863158e-08,5.500741198895158e-06,35.27532938,-88.97663030,1929-08-01,2020-09-30,91.2,False
258,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07029500,True,6090.0,48.0,0.40546484883948963,0.3262192474902984,0.2011039225717788,37.375,96.0,4.479166666666667,184.0,0.09470041519349377,0.11839610442589873,0.10908761390113746,0.07868092857648369,0.155445895747632,0.0636629539325976,0.00387374461488,0.0,0.02827752016344192,0.06869005503623424,0.03599401943628288,0.13090402460157122,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.27532938,-88.97663030,1929-08-01,2020-09-30,91.2,False
259,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07029500,True,8440.0,41.0,0.2960243033059233,0.23726591284564028,0.1487225536499857,21.853658536585368,82.0,3.4634146341463414,178.0,0.08002381625419104,0.1143622613190528,0.10649387312885848,0.05327662909492224,0.1394967474307584,0.044092184494337286,0.0,0.0,0.0160740013387968,0.06248553945096961,0.04437598725770112,0.1164189381591936,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.27532938,-88.97663030,1929-08-01,2020-09-30,91.2,False
260,TN,27.0,2003-05-01,2020-09-30,17.0,0.9,07030050,False,7388.000000000002,17.0,0.451988137887642,0.32666964525813674,0.16090897101686713,37.470588235294116,100.0,3.9411764705882355,177.0,0.08721552507236346,0.1499511045441588,0.18256836041152125,0.09711436973245052,0.2510565729651907,0.014486173809287017,0.0,0.0,0.00024955070571647557,0.09273989265577338,0.004721890804243189,0.07516695603231356,no trend,False,0.28888280402716404,1.0605756267099984,0.1895424836601307,29.0,697.0,7.07253696473e-07,4.598099664067501e-06,35.63733496,-89.60945500,1939-01-07,2020-09-30,81.7,False
261,TN,28.5,2003-05-01,2020-09-30,17.0,0.95,07030050,False,9838.999999999996,15.0,0.324366822815463,0.2126134498546035,0.09941692353153529,21.266666666666666,88.23529411764706,3.066666666666667,174.0,0.033838892201988775,0.13592544615483274,0.1546564285368462,0.06837254389867782,0.3287634821770925,2.6912331008648902e-05,0.0,0.0,0.0,0.032456271196419896,0.0,0.2690645922732904,no trend,False,0.4705547076982115,0.7215767990471125,0.13071895424836602,20.0,693.3333333333334,4.64497415835e-07,3.1799717600205e-06,35.63733496,-89.60945500,1939-01-07,2020-09-30,81.7,False
262,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07030050,False,7720.0,34.0,0.48429890979716506,0.36517946393699746,0.17936061203798345,37.088235294117645,68.0,3.735294117647059,179.0,0.1054596389206752,0.11422674923992522,0.1844087002908298,0.1111112284324896,0.29722630786087684,0.07892163397060993,0.0,0.0,0.0064344936866112005,0.0823028013755136,0.061604772254323203,0.13179990300012084,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63733496,-89.60945500,1939-01-07,2020-09-30,81.7,False
263,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07030050,False,10500.0,29.0,0.35489687415061405,0.2542666909935426,0.11778152138295393,21.586206896551722,57.99999999999999,2.9655172413793105,179.0,0.090305821828992,0.1192460921237376,0.17929634791560367,0.094845578675904,0.2976666914592,0.10826096792112,0.0,0.0,0.0,0.022753152580032,0.051133428916416,0.11753756686728001,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63733496,-89.60945500,1939-01-07,2020-09-30,81.7,False
264,TN,27.0,1990-10-01,2020-09-30,30.0,0.9,07030240,True,634.0,27.0,0.1804973795185837,0.13385006401488064,0.061869002413317116,36.074074074074076,90.0,17.22222222222222,215.0,0.01922742447220049,0.022329424515235126,0.03717063407590538,0.02951284508824942,0.029874318469954562,0.00993065014218816,0.013511009572814882,0.0054352204869438005,0.012540412277362366,0.017841896828509823,0.012591107898023141,0.02698613603761824,no trend,False,0.5321018076607122,-0.6248007968076892,-0.08275862068965517,-36.0,3138.0,-3.22528882774e-08,2.8753067621873e-06,35.31094970,-89.63955990,1969-10-01,2020-09-30,51.0,False
265,TN,28.5,1990-10-01,2020-09-30,30.0,0.95,07030240,True,1590.0,27.0,0.1216373931854144,0.09090206135100161,0.039841123561881596,18.037037037037038,90.0,10.74074074074074,209.0,0.013586220309672757,0.01969107013321162,0.0290999773095696,0.0246113849592,0.031009404057997292,0.007362153581227201,0.009250502140333442,0.0055476100510992,0.017263037054269438,0.0191974627861632,0.018156308970374402,0.023339043039789474,no trend,False,0.4862994536384151,-0.6962066021571394,-0.09195402298850575,-40.0,3138.0,-2.1662387649e-08,2.2109085904115e-06,35.31094970,-89.63955990,1969-10-01,2020-09-30,51.0,False
266,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07030240,True,627.0,47.0,0.1760276749352435,0.13517486057372569,0.06768524125391359,36.234042553191486,94.0,16.95744680851064,212.0,0.021538978300821746,0.02603569968970272,0.03142817760274986,0.028547692005905283,0.02720063231413725,0.0122935890503104,0.013391395635911647,0.005034626982762574,0.00903302875844544,0.01247695962098959,0.015509202178136868,0.029193995712703685,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.31094970,-89.63955990,1969-10-01,2020-09-30,51.0,False
267,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07030240,True,1610.0,47.0,0.11542526988769472,0.08965241842601629,0.043748935150679694,18.0,94.0,10.25531914893617,206.0,0.01540910845505393,0.0217684059226704,0.025626310529206157,0.022654609953864,0.02556033208721781,0.011082987224467199,0.012242287637147077,0.004781943113105455,0.008821016923988945,0.011476663471453092,0.015566892952848872,0.02532428106317149,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.31094970,-89.63955990,1969-10-01,2020-09-30,51.0,False
268,TN,27.0,2001-05-25,2020-09-30,19.0,0.9,07030500,False,1371.9999999999982,19.0,0.16568158092283694,0.13291214805649834,0.07074517849507592,37.21052631578947,100.0,7.7894736842105265,192.0,0.029560749037444836,0.04364088540511551,0.03414815014474914,0.035206222110393634,0.03175703990530448,0.010675224633427216,0.006842256277651215,0.00042733519540992445,0.0354313070606477,0.02822369550142467,0.017961126610129934,0.0324690686685079,no trend,False,0.5376032363488861,0.6164414002968976,0.10526315789473684,20.0,950.0,5.4375424683649985e-08,2.5408033929073247e-06,35.05425748,-89.54118960,1929-08-01,2020-09-30,91.2,False
269,TN,28.5,2001-05-25,2020-09-30,19.0,0.95,07030500,False,2290.0,17.0,0.11875821617657563,0.0946148330214449,0.04942370435822005,20.764705882352942,89.47368421052632,4.882352941176471,195.0,0.0251936116874064,0.041333534645088,0.030490447745016,0.0268124291738352,0.0359932039111008,0.010642603626144,0.005676055267276801,0.0,0.042545948749113605,0.0358912632633408,0.026871554749535998,0.0296280298649664,no trend,False,0.4745128316140743,0.71515571230998,0.12105263157894737,23.0,946.3333333333334,4.127180391949999e-08,1.6809942023507498e-06,35.05425748,-89.54118960,1929-08-01,2020-09-30,91.2,False
270,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07030500,False,1320.0,21.0,0.1582864476258816,0.12781959185934721,0.0696609960172992,35.80952380952381,42.0,7.571428571428571,186.0,0.02824289170955668,0.04382143013388672,0.03519326965161939,0.03417376722988032,0.0325761533981856,0.011131918735392,0.007266329372332799,0.0005545571238144,0.0359401947742656,0.028991920222944,0.0184064033595456,0.0313144194379104,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.05425748,-89.54118960,1929-08-01,2020-09-30,91.2,False
271,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07030500,False,2201.999999999998,18.0,0.1200349768165364,0.09642905673777608,0.05208433127872133,21.0,36.0,4.888888888888889,195.0,0.02656858714439331,0.04067854435945626,0.03171169670518082,0.025810995616594137,0.0318418312235213,0.011432032002397457,0.0065372498595532985,0.0,0.0434071433413901,0.037183055151755545,0.02737391826169729,0.027750527790781847,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.05425748,-89.54118960,1929-08-01,2020-09-30,91.2,False
272,TN,27.0,1990-10-01,2020-09-30,30.0,0.9,07031650,True,2140.0,30.0,0.2015448158733408,0.15743795192572607,0.08113089168886464,36.46666666666667,100.0,7.8,200.0,0.02661629536754496,0.0505008143823168,0.0506665407496752,0.042779485505800144,0.050027576769515525,0.0189395529473304,0.0064170181469952,0.0028275423098688,0.028903843503279365,0.035340783765436805,0.014674016442892799,0.0467268745159104,no trend,False,0.5206932698330875,0.6422771161260568,0.08505747126436781,37.0,3141.6666666666665,4.9554481550000005e-08,3.2878690587259997e-06,35.11647925,-89.80147420,1969-10-01,2020-09-30,51.0,False
273,TN,28.5,1990-10-01,2020-09-30,30.0,0.95,07031650,True,3332.5,28.0,0.1358775631762848,0.10504262885658841,0.0521701653041352,19.571428571428573,93.33333333333333,5.071428571428571,190.0,0.017979036797782524,0.04617258923382336,0.0488347947352377,0.0338738578441704,0.0575611265598432,0.0215161028194644,0.004676017512751199,0.0008379521245872,0.024552914716234803,0.02813439549398688,0.01786856450196384,0.0381748794026616,no trend,False,0.3819278497858516,0.8743496840424553,0.11494252873563218,50.0,3140.6666666666665,4.204218871670586e-08,1.5914567498257653e-06,35.11647925,-89.80147420,1969-10-01,2020-09-30,51.0,False
274,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07031650,True,2140.0,46.0,0.20598464133743416,0.16461570817176166,0.08265595923697086,36.47826086956522,92.0,7.804347826086956,201.0,0.03330632965172723,0.043513977140242556,0.053953786837776,0.044375987257701116,0.0500620327084584,0.0196561957010832,0.0067341991910256,0.002492448837732,0.021040549697664,0.027933776299195204,0.016156033577700145,0.0546739732426176,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11647925,-89.80147420,1969-10-01,2020-09-30,51.0,False
275,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07031650,True,3360.0,42.0,0.1419852642720768,0.1131640218193824,0.0542464050400128,19.904761904761905,84.0,5.238095238095238,195.0,0.02432263079294496,0.03614148121693353,0.051681461838773764,0.0377071660021056,0.0591931477873152,0.016762537599667202,0.00394387978053888,0.0007706712970656,0.017101563068217602,0.0200828901267072,0.0164409876707328,0.043338426480395695,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11647925,-89.80147420,1969-10-01,2020-09-30,51.0,False
276,TN,27.0,1990-10-01,2020-09-30,30.0,0.9,07032000,False,1150000.0,9.0,17.783885803891202,14.274409103673602,5.657026346361601,39.77777777777778,30.0,2.7777777777777777,191.0,7.8412746256992,6.3692516720448,9.0441742692672,5.8228498000512,6.1001283619584,8.0247677916672,2.6300687122079998,0.0,0.0,0.0,0.0,0.22019179916160003,no trend,False,0.1216390936755114,1.5479302373039627,0.1632183908045977,71.0,2045.0,0.0,0.0,35.12314616,-90.07759200,1933-01-01,2020-09-30,87.7,False
277,TN,28.5,1990-10-01,2020-09-30,30.0,0.95,07032000,False,1300000.0,7.0,9.122231679552,8.3463177206016,2.7401646117888,25.714285714285715,23.333333333333332,2.2857142857142856,173.0,3.6372423120768005,4.1347126731456,10.4958090933696,2.5852148271936,0.9296987075712,1.0764932403456,1.5658083495936,0.0,0.0,0.0,0.0,0.0,no trend,False,0.050003695553235694,1.9599323699081004,0.18850574712643678,82.0,1708.0,0.0,0.0,35.12314616,-90.07759200,1933-01-01,2020-09-30,87.7,False
278,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07032000,False,1070000.0,24.0,22.773540709584,16.8038963767584,4.61281431114,45.458333333333336,48.0,2.6666666666666665,192.0,10.210375279641601,4.583251523289601,7.342301981400253,9.546231959485201,9.2602884425184,4.5016990050816,4.8197538260928,0.0,0.0,0.0,0.3425205764736,1.6392056159808,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.12314616,-90.07759200,1933-01-01,2020-09-30,87.7,False
279,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07032000,False,1230000.0,16.0,14.986804330436401,10.9514837888568,2.6805293328492,33.8125,32.0,2.0625,185.0,3.9185984998944003,4.801404509496,7.2608925377856,6.69872384560512,7.6997227548096,3.8411236075968,2.9848221664128003,0.0,0.0,0.0,0.0,0.1712602882368,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.12314616,-90.07759200,1933-01-01,2020-09-30,87.7,False
280,TN,27.0,1990-10-01,2020-09-30,30.0,0.9,07032200,True,237.89999999999964,30.0,0.06071713833564372,0.044021788360620144,0.021810796921634925,34.93333333333333,100.0,20.066666666666666,216.0,0.006844988287011172,0.009372758426518149,0.010895516107888838,0.01060726942931273,0.007931875766495646,0.004500172807955139,0.0034426987798916184,0.0017326321808398865,0.003313625609323816,0.005820517398030454,0.004015075128934466,0.008777026342399621,no trend,False,0.08039114754218035,1.7484210383431547,0.22758620689655173,99.0,3141.6666666666665,2.3658725334300014e-08,5.730551038558499e-07,35.04981397,-89.81897519,1969-10-01,2020-09-30,51.0,False
281,TN,28.5,1990-10-01,2020-09-30,30.0,0.95,07032200,True,570.4499999999989,30.0,0.04084853094563597,0.029954545759741713,0.014503336536743933,17.466666666666665,100.0,12.2,208.0,0.00448294377936009,0.007933816345735737,0.007984253441612068,0.00821546816143184,0.006595899712231208,0.005494930831269483,0.003574538619639628,0.0015450277485477277,0.0034127649280833736,0.0064740874342011905,0.003918296755577037,0.007040494493487382,no trend,False,0.10071962676451429,1.6413748523221452,0.21379310344827587,93.0,3141.6666666666665,2.01757532025e-08,4.165337342743499e-07,35.04981397,-89.81897519,1969-10-01,2020-09-30,51.0,False
282,TN,45.0,1970-10-01,2020-09-30,50.0,0.9,07032200,True,224.0,50.0,0.06146076681767152,0.04682310105056129,0.02373290822327927,34.96,100.0,19.26,214.0,0.00786038121567936,0.00926241589951513,0.010936618183092148,0.010176753400544029,0.007603184194909844,0.004310717835169048,0.003538929345299156,0.00182188325676672,0.0028890866015599307,0.004297250387695806,0.004967025739461588,0.009782687925630328,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.04981397,-89.81897519,1969-10-01,2020-09-30,51.0,False
283,TN,47.5,1970-10-01,2020-09-30,50.0,0.95,07032200,True,569.6499999999978,50.0,0.04066819957079896,0.03126865204818855,0.015593263923413956,17.54,100.0,11.82,203.0,0.0053623817480003945,0.007655169575026449,0.008232196621729264,0.007590512566724475,0.006771222628214147,0.005186488304663757,0.004100475906595413,0.001693900171525639,0.0032369982358885214,0.004464851829801275,0.004877158957322956,0.007701353038702741,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.04981397,-89.81897519,1969-10-01,2020-09-30,51.0,False
284,KY,27.0,1990-10-01,2020-09-30,30.0,0.9,07024000,False,197.5,28.0,0.042432576185854796,0.03216814323700104,0.01815027020057376,36.535714285714285,93.33333333333333,18.178571428571427,212.0,0.004946486439388032,0.0068031401948107206,0.006952273761349108,0.00518633239543776,0.005817584343984293,0.0035404666571366406,0.0021397749727415038,0.00177590802462696,0.001048846936673088,0.00162345578590188,0.004218256032239265,0.00924083234174592,increasing,True,0.04016527212752474,2.0520451768343335,0.26666666666666666,116.0,3140.6666666666665,1.2726399914800003e-08,4.732533893301e-07,36.62867070,-88.96395100,1939-10-01,2020-09-30,81.0,False
285,KY,28.5,1990-10-01,2020-09-30,30.0,0.95,07024000,False,491.75,28.0,0.02392418848970016,0.01858136991847596,0.010890100955955601,18.285714285714285,93.33333333333333,10.642857142857142,199.0,0.00306112474126116,0.004983408455566289,0.0044215226856183605,0.003122415447676341,0.004182098978462248,0.0035631314611552804,0.00155648078032356,0.00245483273870856,0.0007241863616870399,0.0011986860967939201,0.003402130109015782,0.006793786182289946,no trend,False,0.0517771507418503,1.9449819502168901,0.25287356321839083,110.0,3140.6666666666665,1.1145510821759999e-08,3.5122234343377994e-07,36.62867070,-88.96395100,1939-10-01,2020-09-30,81.0,False
286,KY,45.0,1970-10-01,2020-09-30,50.0,0.9,07024000,False,230.0,41.0,0.04929408148623791,0.03691387216909482,0.019975036210989332,36.5609756097561,82.0,17.073170731707318,212.0,0.00593267385790464,0.008000239303498486,0.009330208996287259,0.0053588374326366825,0.005783231060560475,0.005076866674406749,0.00498507243086016,0.002511602948916379,0.001847327642447616,0.0016591118442888437,0.00504846333271168,0.008890633119077411,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62867070,-88.96395100,1939-10-01,2020-09-30,81.0,False
287,KY,47.5,1970-10-01,2020-09-30,50.0,0.95,07024000,False,556.0,41.0,0.02856132292680576,0.021900729856177407,0.012014177746395864,18.29268292682927,82.0,10.097560975609756,202.0,0.00403449045344784,0.0058403465221394625,0.006886665330748102,0.003398048776172736,0.0038035780828679635,0.004376760547186944,0.00440348647243968,0.0025947292876512,0.002067845651682048,0.0014665861191072,0.004007748279009145,0.00644427998879616,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62867070,-88.96395100,1939-10-01,2020-09-30,81.0,False
288,AR,27.0,1990-10-01,2020-09-30,30.0,0.9,07047942,True,1900.0,28.0,0.1357534868450112,0.1018063773639504,0.0594369315649584,39.07142857142857,93.33333333333333,5.107142857142857,178.0,0.0308757833935488,0.0363910636963584,0.02724197487171234,0.024071425050829553,0.052172111443774254,0.0111645397426752,0.010877474878583041,0.0027646303672512,0.019234976944538882,0.0260519519415456,0.02595327339451392,0.045156139035008404,increasing,True,0.025715335933722328,2.2304838878634063,0.2896551724137931,126.0,3140.6666666666665,1.210172602063158e-07,1.1625928479734205e-06,35.14472220,-90.87805560,1970-10-01,2020-09-30,50.0,False
289,AR,28.5,1990-10-01,2020-09-30,30.0,0.95,07047942,True,2770.0,26.0,0.08222940410912641,0.06104864681285095,0.03627989237895508,20.96153846153846,86.66666666666667,3.1538461538461537,166.0,0.02066867021463552,0.0345048704538048,0.02985311481522048,0.0246315789160896,0.048610397884356005,0.0140433436354176,0.0073152608832575995,0.0,0.0132849052160832,0.017982330264864,0.0154715321105352,0.0304319046873024,increasing,True,0.01836027769669446,2.3582711266245284,0.3057471264367816,133.0,3133.0,9.03089584643077e-08,5.632547521585383e-07,35.14472220,-90.87805560,1970-10-01,2020-09-30,50.0,False
290,AR,45.0,1970-10-01,2020-09-30,50.0,0.9,07047942,True,1930.0,47.0,0.1359275729651859,0.10476496762993961,0.05868970351837767,38.744680851063826,94.0,4.9787234042553195,185.0,0.0268175262062232,0.03290252657605402,0.02838924711338688,0.028489498458984,0.045311938325001605,0.023494464970542722,0.009105338657923201,0.0026178358344768,0.022872423137911203,0.0193170731462016,0.027166002262644883,0.04970124123127089,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.14472220,-90.87805560,1970-10-01,2020-09-30,50.0,False
291,AR,47.5,1970-10-01,2020-09-30,50.0,0.95,07047942,True,2790.0,44.0,0.08257081260580626,0.06334628921132858,0.0359768934074592,20.59090909090909,88.0,3.2045454545454546,177.0,0.01756209493574513,0.031802220000391686,0.0256360340986848,0.026424455061478027,0.0370184355685728,0.0271814543187264,0.007135845343200001,0.0,0.018760341288568322,0.012750736221820798,0.0209706475392,0.035104104174550545,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.14472220,-90.87805560,1970-10-01,2020-09-30,50.0,False
292,AR,27.0,1997-10-01,2020-09-30,23.0,0.9,07047950,False,2700.0,22.0,0.2810948490660698,0.23010599052284073,0.10967775757835171,37.86363636363637,95.65217391304348,3.5454545454545454,178.0,0.0645039642766176,0.06685675442691841,0.13718648109352322,0.0548196027394176,0.07382652918758575,0.021071131891992,0.03547534542048,0.0,0.0284862946100544,0.022989654882835203,0.0392389941357792,0.0877809064395037,increasing,True,0.0043400116493144125,2.852329289579235,0.4308300395256917,109.0,1433.6666666666667,3.6033861509133335e-07,5.930221888673326e-07,34.97277778,-90.88555560,1949-04-01,2020-09-30,71.5,False
293,AR,28.5,1997-10-01,2020-09-30,23.0,0.95,07047950,False,4245.499999999993,20.0,0.1965885839080273,0.16651124044399385,0.07534492401517315,20.9,86.95652173913044,2.4,173.0,0.04623232645341084,0.08922946450951023,0.21596167004215125,0.030561398435857087,0.08093638893293875,0.01138880916774726,0.04332151319727179,0.0,0.007326882117102338,0.011893415374159244,0.02441621230758874,0.0752078852023894,increasing,True,0.0016502774257043384,3.1468710178202732,0.4743083003952569,120.0,1430.0,2.6617835804e-07,-4.91863625442e-07,34.97277778,-90.88555560,1949-04-01,2020-09-30,71.5,False
294,AR,45.0,1970-10-01,2020-09-30,50.0,0.9,07047950,False,2700.0,28.0,0.2740566549199968,0.22501417431863519,0.0995677607391408,38.535714285714285,56.00000000000001,3.642857142857143,181.0,0.058467509611567756,0.054138399352033136,0.1233087667391328,0.06700417628675594,0.06923244201502375,0.039842482770518405,0.026561655180345603,0.0,0.0284862946100544,0.022989654882835203,0.0527359358992032,0.0791047776257856,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.97277778,-90.88555560,1949-04-01,2020-09-30,71.5,False
295,AR,47.5,1970-10-01,2020-09-30,50.0,0.95,07047950,False,4280.0,23.0,0.2033561682179737,0.17201234428514423,0.06982952100368306,23.695652173913043,46.0,2.869565217391304,178.0,0.036545166182063125,0.0678863549692944,0.1872065239637376,0.04575585586578048,0.0640605224588616,0.032111304044400005,0.0428150720592,0.0,0.006899343040396801,0.011682398233296,0.0346312768570272,0.06609913153276607,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.97277778,-90.88555560,1949-04-01,2020-09-30,71.5,False
