,dataset_ID,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,State,HCDN_2009
100,27.0,1990-10-01,2015-09-30,25.0,0.9,11447650,True,46200.0,19.0,2.4155040368027523,2.192505114119677,1.3238549047838652,48.05263157894737,76.0,2.8421052631578947,158.0,0.7302503739337921,1.1115037364122944,0.9195250309247519,1.0940107212566785,0.571560823860768,0.269204862604608,0.0,0.0,0.0,0.0,0.0,0.423855621299712,no trend,False,0.11596344791791391,-1.571944392881608,-0.22666666666666666,-68.0,1816.6666666666667,-2.9106347251633336e-06,6.411662217724e-05,38.45566389,-121.50161670,1948-10-01,2015-09-30,67.0,CA,False
101,28.5,1990-10-01,2015-09-30,25.0,0.95,11447650,True,67650.0,12.0,0.8497262694034801,0.800478742470624,0.533108811525696,38.083333333333336,48.0,2.75,165.0,0.5396900997450815,0.333087668534208,0.250515743848608,0.19075949534033282,0.14434795722816,0.013578494281631999,0.0,0.0,0.0,0.0,0.0,0.175266555693768,no trend,False,0.11123108468879894,-1.592684062320265,-0.21333333333333335,-64.0,1564.6666666666667,0.0,0.0,38.45566389,-121.50161670,1948-10-01,2015-09-30,67.0,CA,False
102,45.0,1970-10-01,2015-09-30,45.0,0.9,11447650,True,49250.0,29.0,2.739076307494093,2.5776993408173627,1.522799238784181,56.689655172413794,64.44444444444444,3.206896551724138,156.0,0.7367489952527333,0.8997220406908945,0.9267977679949441,0.9108723087428832,0.487571924171304,0.259785546751584,0.0,0.0,0.0,0.0,0.505156685909904,0.7684591850092081,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45566389,-121.50161670,1948-10-01,2015-09-30,67.0,CA,False
103,47.5,1970-10-01,2015-09-30,45.0,0.95,11447650,True,69200.0,23.0,0.7671397184510276,0.7432058272378101,0.4913787425348285,35.47826086956522,51.11111111111111,3.130434782608696,160.0,0.3490134115770831,0.28619177242663907,0.19787359334534405,0.22906063551672,0.10945978993877761,0.003180548210112,0.0,0.0,0.0,0.0,0.13260439460620801,0.237409574568264,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45566389,-121.50161670,1948-10-01,2015-09-30,67.0,CA,False
104,27.0,1990-10-01,2020-09-30,30.0,0.9,11449500,True,148.0,30.0,0.030206889639206782,0.0298849202973216,0.022515019226864642,36.46666666666667,100.0,7.633333333333334,146.0,0.01077023331713952,0.01069082155253448,0.006813908622322099,0.0022633882022152804,0.0013246459028928,0.00010030959739584001,0.0,0.0,0.0,0.00028624933891008,0.0029070210640423683,0.007290239087898328,no trend,False,0.45366236627030876,-0.7493233021470662,-0.09885057471264368,-43.0,3141.6666666666665,-5.133072010945452e-09,4.7457490346330907e-07,38.92739984,-122.84360460,1946-10-01,2020-09-30,74.0,CA,False
105,28.5,1990-10-01,2020-09-30,30.0,0.95,11449500,True,302.0,30.0,0.020684246745613248,0.020532722166782782,0.01594596388521024,18.133333333333333,100.0,6.166666666666667,140.0,0.009721661083685659,0.008590043246446081,0.005742370341293305,0.00244552701386304,0.0015152457883046398,0.0,0.0,0.0,0.0,0.0,0.00379300762185408,0.006663320458288942,no trend,False,0.802761791874143,-0.24977443404902208,-0.034482758620689655,-15.0,3141.6666666666665,-2.0954466484e-09,3.7296118656859997e-07,38.92739984,-122.84360460,1946-10-01,2020-09-30,74.0,CA,False
106,45.0,1970-10-01,2020-09-30,50.0,0.9,11449500,True,147.0,49.0,0.03142032120798336,0.031087487073468343,0.0219335497720416,37.224489795918366,98.0,7.26530612244898,147.0,0.010547831015510703,0.011009589958080001,0.00789397009900283,0.0032625616773359588,0.0015641772992294402,0.00010520274848832,0.0,0.0,0.0,0.00053151853742064,0.00410244845812956,0.00679312088543088,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92739984,-122.84360460,1946-10-01,2020-09-30,74.0,CA,False
107,47.5,1970-10-01,2020-09-30,50.0,0.95,11449500,True,309.0,48.0,0.02163226418758692,0.0214990277609646,0.01569993013184148,18.979166666666668,96.0,6.25,141.0,0.009199439741029658,0.008636481580385665,0.0060954136069995,0.004013851841161344,0.001072089404362368,0.0,0.0,0.0,0.0,0.00051745072802976,0.0035970776968593603,0.0057288675532059805,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92739984,-122.84360460,1946-10-01,2020-09-30,74.0,CA,False
108,27.0,1990-10-01,2020-09-30,30.0,0.9,11451000,True,672.0,18.0,0.24619944090158594,0.2405447252099069,0.11819148214244447,60.77777777777778,60.0,5.222222222222222,189.0,0.07679177874962863,0.11267169879907322,0.10469059867397376,0.04861533808497821,0.007226739331675462,0.00201781318176144,0.0010153288516896,2.813561878176e-05,0.0,0.0,0.0,0.00722473758804672,no trend,False,0.3183868532605221,-0.997778344687852,-0.12643678160919541,-55.0,2929.0,0.0,7.095635421028e-07,38.92406480,-122.56581470,1944-10-01,2020-09-30,76.0,CA,False
109,28.5,1990-10-01,2020-09-30,30.0,0.95,11451000,True,2380.0,13.0,0.10827414178944592,0.10763238620385528,0.05028089143761083,42.07692307692308,43.333333333333336,2.923076923076923,172.0,0.0215543305623744,0.0496410178332096,0.05234782005118604,0.0212179264247664,0.0083428226126784,0.0,0.0,0.0,0.0,0.0,0.0,0.003180548210112,no trend,False,0.3420578607543798,-0.9501070511503867,-0.11264367816091954,-49.0,2552.3333333333335,0.0,0.0,38.92406480,-122.56581470,1944-10-01,2020-09-30,76.0,CA,False
110,45.0,1970-10-01,2020-09-30,50.0,0.9,11451000,True,664.0,29.0,0.2678834024725004,0.26251502517133174,0.12450698883021968,62.93103448275862,57.99999999999999,4.793103448275862,189.0,0.08021193072952416,0.09970349049604255,0.108335148091682,0.06317339416579498,0.00913289175871776,0.0016747921693806547,0.00102946462151232,6.72808275216e-05,0.0,0.0,0.0303864682843008,0.02477469122910249,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92406480,-122.56581470,1944-10-01,2020-09-30,76.0,CA,False
111,47.5,1970-10-01,2020-09-30,50.0,0.95,11451000,True,2498.999999999978,23.0,0.09199698467251732,0.09135087598261026,0.036480462478586224,39.73913043478261,46.0,2.739130434782609,168.0,0.01595500880086674,0.03744196041103189,0.04937125068745405,0.023140410537923234,0.007430249933931253,0.0,0.0,0.0,0.0,0.0,0.0,0.00901073773680226,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92406480,-122.56581470,1944-10-01,2020-09-30,76.0,CA,False
112,27.0,1990-10-01,2020-09-30,30.0,0.9,11452500,True,970.3000000000011,27.0,0.31091292265887066,0.30768151286156964,0.1833381980606229,40.592592592592595,90.0,4.074074074074074,156.0,0.1239706165945982,0.12593763527011448,0.12399074831343852,0.06740057798468246,0.01561052206731708,0.009195454190543028,0.0,0.0,0.0,0.0,0.0012470195559185252,0.02698984667719669,no trend,False,0.11211025780040229,-1.5887791690252668,-0.20689655172413793,-90.0,3138.0,-8.045948792924005e-08,2.856753564294981e-06,38.72712600,-121.80718740,1903-01-01,2020-09-30,117.7,CA,False
113,28.5,1990-10-01,2020-09-30,30.0,0.95,11452500,True,3420.0,20.0,0.18068449724091648,0.18064045888108418,0.12107246076900577,27.25,66.66666666666666,3.35,143.0,0.07159621038892948,0.12388346486365616,0.0697151701901088,0.0269184474475056,0.0008807671966464,0.0,0.0,0.0,0.0,0.0,0.0,0.0182829095462592,no trend,False,0.251366918749629,-1.1470355738750244,-0.1471264367816092,-64.0,3016.6666666666665,-2.5768330406000003e-08,9.299252423440001e-07,38.72712600,-121.80718740,1903-01-01,2020-09-30,117.7,CA,False
114,45.0,1970-10-01,2020-09-30,50.0,0.9,11452500,True,1150.0,42.0,0.34162233373733764,0.337939072504272,0.19298646160539842,43.38095238095238,84.0,4.523809523809524,155.0,0.1169917475132736,0.13178071417230722,0.1359347955685272,0.0786259478403072,0.021030064373894403,0.0074865211714944,0.0,0.0,0.0,0.0,0.0108689118641712,0.05154359011093271,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.72712600,-121.80718740,1903-01-01,2020-09-30,117.7,CA,False
115,47.5,1970-10-01,2020-09-30,50.0,0.95,11452500,True,3578.999999999978,32.0,0.19779294130285943,0.1972057631717618,0.12142300917149122,28.5625,64.0,3.25,142.0,0.059050866502598554,0.1203042360474871,0.08833116352144973,0.04337578269120709,0.009394850097561868,0.0,0.0,0.0,0.0,0.0,0.0046289209334861876,0.027837701159475738,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.72712600,-121.80718740,1903-01-01,2020-09-30,117.7,CA,False
116,27.0,1991-03-05,2020-09-30,29.0,0.9,11453000,False,27550.0,14.0,3.008221913958624,2.9841930469866242,2.070641738020608,26.285714285714285,48.275862068965516,2.7142857142857144,154.0,1.9042396497970562,1.6791255736436161,0.9429769403085208,0.805657327376832,0.33640413760800003,0.0,0.0,0.0,0.0,0.0,0.0,0.273588310458288,no trend,False,0.3122773007420343,-1.0104551000045652,-0.12183908045977011,-53.0,2648.3333333333335,0.0,0.0,38.67768170,-121.64412660,1939-10-01,2020-09-30,81.0,CA,False
117,28.5,1991-03-05,2020-09-30,29.0,0.95,11453000,False,57075.0,11.0,2.1139969631224846,2.111806165928806,1.5842299513769935,16.727272727272727,37.93103448275862,2.1818181818181817,152.0,2.1471299904773877,1.442429583609672,0.5967580034708461,1.0292743323031681,0.024098769130464,0.0,0.0,0.0,0.0,0.0,0.0,0.091716000789672,no trend,False,0.7557186634019128,-0.3111078108537133,-0.0367816091954023,-16.0,2324.6666666666665,0.0,0.0,38.67768170,-121.64412660,1939-10-01,2020-09-30,81.0,CA,False
118,45.0,1970-10-01,2020-09-30,50.0,0.9,11453000,False,24600.0,25.0,3.2071963109616464,3.191861175437814,2.11512327753759,28.68,50.0,2.76,149.0,1.368492031789344,1.66986426579462,1.174070828381472,0.942665557966272,0.383378388095808,0.0,0.0,0.0,0.0,0.0,0.043059729613824003,0.60919731101376,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.67768170,-121.64412660,1939-10-01,2020-09-30,81.0,CA,False
119,47.5,1970-10-01,2020-09-30,50.0,0.95,11453000,False,52919.99999999989,20.0,2.2289428650997714,2.2262589717255463,1.5599218888293493,17.95,40.0,2.4,147.0,1.2021271188046139,1.5956174260489913,0.9001399973467126,0.8416872299211292,0.053677867484506404,0.0,0.0,0.0,0.0,0.0,0.0,0.4037730418492658,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.67768170,-121.64412660,1939-10-01,2020-09-30,81.0,CA,False
120,27.0,1998-04-22,2020-09-30,22.0,0.9,11453500,False,465.0,23.0,0.08259234827276861,0.08176178906124505,0.06327865541935071,35.52173913043478,104.54545454545455,7.130434782608695,149.0,0.02639768664667799,0.03700124400647556,0.018933184655099747,0.007421575711539666,0.003423248504299008,0.0,0.0,0.0,0.0,0.00198661934354688,0.00540265044998448,0.02591428109674572,no trend,False,0.7916993472718743,-0.2641045638499292,-0.043478260869565216,-11.0,1433.6666666666667,-1.5511670495410527e-08,1.3224444277511157e-06,38.77879078,-122.51748070,1904-10-01,2020-09-30,116.0,CA,False
121,28.5,1998-04-22,2020-09-30,22.0,0.95,11453500,False,945.1499999999996,23.0,0.05327859699264422,0.05295422362435273,0.04353356747342079,17.82608695652174,104.54545454545455,5.739130434782608,141.0,0.021333649448103557,0.026069753327160695,0.011999020060058695,0.004895335534932003,0.00373029373535213,0.0,0.0,0.0,0.0,0.0,0.007210730943044499,0.021960377413896722,no trend,False,0.8740921801633093,-0.1584627383099575,-0.02766798418972332,-7.0,1433.6666666666667,-2.7750509668000045e-09,8.923204700592001e-07,38.77879078,-122.51748070,1904-10-01,2020-09-30,116.0,CA,False
122,45.0,1970-10-01,2020-09-30,50.0,0.9,11453500,False,464.2000000000007,28.0,0.08497474148064148,0.08429102846870509,0.062144644099680256,37.107142857142854,56.00000000000001,7.142857142857143,147.0,0.027276474652798446,0.03444276821118939,0.020918547130424812,0.007255037485196296,0.0034295117376973764,0.0,0.0,0.0,0.0,0.001996405645731831,0.012356255040888952,0.022780414421832946,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.77879078,-122.51748070,1904-10-01,2020-09-30,116.0,CA,False
123,47.5,1970-10-01,2020-09-30,50.0,0.95,11453500,False,944.6000000000004,28.0,0.054468810407525756,0.05420216862406483,0.042088386695347875,18.571428571428573,56.00000000000001,5.821428571428571,140.0,0.02267284733563188,0.023660611915887874,0.014184899618198868,0.005072423915630733,0.0037329849684529905,0.0,0.0,0.0,0.0,0.0,0.011492641833929623,0.0188131873203671,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.77879078,-122.51748070,1904-10-01,2020-09-30,116.0,CA,False
124,27.0,1990-10-01,2020-09-30,30.0,0.9,11454000,True,686.0,26.0,0.09146880256044229,0.08884221551343471,0.04641492567831375,41.92307692307692,86.66666666666667,4.961538461538462,252.0,0.1380561804484128,0.09907744078636488,0.07472012978505196,0.03954535976251392,0.00315499508774016,0.0010629011539776002,0.0008540676113374332,0.000224106320035584,0.0,0.0,0.0,0.0,no trend,False,0.8302442771037866,0.2143882842385935,0.029885057471264367,13.0,3133.0,1.4067404864499999e-09,4.69766877592475e-07,38.51518487,-122.08191590,1930-06-28,2020-09-30,90.3,CA,False
125,28.5,1990-10-01,2020-09-30,30.0,0.95,11454000,True,849.1499999999996,11.0,0.19116891863719812,0.18973901755919817,0.10381062476091357,49.81818181818182,36.666666666666664,2.4545454545454546,177.0,0.19461003826378268,0.09408709948031051,0.06551014293576428,0.03626386142793601,0.007485970691996506,0.0007569704740066596,0.0,0.0,0.0,0.0,0.0,0.0,no trend,False,0.6041003796295787,-0.5185130180895221,-0.059770114942528735,-26.0,2324.6666666666665,0.0,0.0,38.51518487,-122.08191590,1930-06-28,2020-09-30,90.3,CA,False
126,45.0,1970-10-01,2020-09-30,50.0,0.9,11454000,True,709.7999999999993,43.0,0.1070761653503135,0.10397536412358772,0.04418073914969003,42.48837209302326,86.0,4.976744186046512,249.0,0.10834961550841214,0.09731653842508824,0.09588328010175537,0.04695943511366691,0.003802870679350312,0.0008746433439155228,0.001063353690500223,0.0004075994860035943,0.0,0.0,0.0,0.08187562928514013,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.51518487,-122.08191590,1930-06-28,2020-09-30,90.3,CA,False
127,47.5,1970-10-01,2020-09-30,50.0,0.95,11454000,True,867.7999999999956,20.0,0.20729709827938714,0.20553314177630355,0.08978494317678039,45.7,40.0,2.4,184.0,0.12186529804052053,0.0923569628065279,0.09263353857761654,0.05693798585930628,0.006853836735236822,0.0005047285351893547,4.893151092586808e-07,0.0,0.0,0.0,0.0,0.0780888196546699,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.51518487,-122.08191590,1930-06-28,2020-09-30,90.3,CA,False
128,27.0,1990-10-01,2020-09-30,30.0,0.9,11189500,False,284.0,18.0,0.06151968579365952,0.0316974250144944,0.0045487276239148805,56.55555555555556,60.0,3.7777777777777777,210.0,0.00536941779881472,0.006543774061009921,0.005646859465758336,0.022958089261081754,0.03618750278573136,0.01242218151409032,0.0015866042417366402,0.0,0.0,0.0,0.01368614360566656,0.00519897303576,no trend,False,0.7117196487075805,0.36954753506957483,0.04827586206896552,21.0,2929.0,0.0,6.664369847310001e-08,35.73745160,-118.17368900,1911-09-12,2020-09-30,109.1,CA,False
129,28.5,1990-10-01,2020-09-30,30.0,0.95,11189500,False,567.3999999999996,12.0,0.051220486229603075,0.026166655558405166,0.0037830174383736022,42.5,40.0,3.1666666666666665,194.0,0.006273509015668611,0.006505607482488581,0.0032481348595768842,0.028909592955813045,0.033504445324817736,0.006522081091166601,0.0,0.0,0.0,0.0,0.011341834917259395,0.00705885976601165,no trend,False,0.7007735570957507,0.3842764548894239,0.04597701149425287,20.0,2444.6666666666665,0.0,0.0,35.73745160,-118.17368900,1911-09-12,2020-09-30,109.1,CA,False
130,45.0,1970-10-01,2020-09-30,50.0,0.9,11189500,False,318.0,30.0,0.06624290862236679,0.0295984263008569,0.003945837040975872,58.233333333333334,60.0,3.3666666666666667,213.0,0.004846666157101441,0.006192727539450938,0.006893226601531201,0.024178625356293275,0.043661464869421726,0.01556651166834816,0.00204350222499696,0.0,0.0,0.0,0.00673052932770624,0.00287044475962608,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73745160,-118.17368900,1911-09-12,2020-09-30,109.1,CA,False
131,47.5,1970-10-01,2020-09-30,50.0,0.95,11189500,False,618.1499999999978,20.0,0.053748420606820536,0.021411150844969678,0.0030982331758587674,43.75,40.0,3.2,206.0,0.005741439998750083,0.005364728529017787,0.004501603860477065,0.019673410927973766,0.0367409671058019,0.011951200430342028,2.128520725229868e-05,0.0,0.0,0.0,0.010969343790344368,0.006810532348068298,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73745160,-118.17368900,1911-09-12,2020-09-30,109.1,CA,False
132,27.0,1990-10-01,2020-09-30,30.0,0.9,11200800,True,61.0,22.0,0.011857795458365534,0.010550934888745563,0.006490731561780908,49.45454545454545,73.33333333333333,5.045454545454546,169.0,0.00415812989623104,0.004695048375393024,0.003069259604952408,0.0028072384213795646,0.002955847721729472,0.001800312615700704,0.00085874801673024,0.0,0.0,0.0,0.001240740012016512,0.0023564498195553837,no trend,False,0.6652271912151497,-0.4327076228567257,-0.05747126436781609,-25.0,3076.3333333333335,0.0,3.469804798131e-08,35.94161745,-118.82287020,1968-09-01,2020-09-30,52.1,CA,False
133,28.5,1990-10-01,2020-09-30,30.0,0.95,11200800,True,102.0,21.0,0.00874114841232576,0.008059485863704322,0.00547263998614656,25.904761904761905,70.0,3.5714285714285716,158.0,0.00393123914021664,0.004050023519621908,0.00235747942009776,0.0028829834593005602,0.00263740843884672,0.00374570716129344,1.957260436992e-05,0.0,0.0,0.0,0.00148507135656768,0.003020052854278656,no trend,False,0.7172303952629526,-0.3621627750263979,-0.04827586206896552,-21.0,3049.6666666666665,0.0,1.41017896068e-08,35.94161745,-118.82287020,1968-09-01,2020-09-30,52.1,CA,False
134,45.0,1970-10-01,2020-09-30,50.0,0.9,11200800,True,64.0,39.0,0.011004997923977827,0.009925863636696414,0.005233720681787239,46.717948717948715,78.0,4.897435897435898,167.0,0.003099128214746088,0.003989828351278457,0.003544239820312397,0.0029289383033107683,0.002517505848951408,0.002740898584452672,0.0004526164760544,7.3397266387200005e-06,0.0,0.0,0.000796482669078432,0.001857178021611168,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.94161745,-118.82287020,1968-09-01,2020-09-30,52.1,CA,False
135,47.5,1970-10-01,2020-09-30,50.0,0.95,11200800,True,108.0,35.0,0.008333525625602689,0.0077636832298041605,0.004525745347593216,25.885714285714286,70.0,3.5428571428571427,160.0,0.00288940572010944,0.00385766711843328,0.0026688224688604417,0.0032296679191557414,0.003078770667388416,0.0022753152580032,0.0,0.0,0.0,0.0,0.00115539530171184,0.00280028046806784,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.94161745,-118.82287020,1968-09-01,2020-09-30,52.1,CA,False
136,27.0,1990-10-01,2020-09-30,30.0,0.9,11224500,True,6.806000000000021,23.0,0.004803015419933923,0.004610132722510853,0.002623057464929575,47.65217391304348,76.66666666666667,4.695652173913044,169.0,0.0019017156692606764,0.0016339740219377561,0.0019734302410785013,0.0006835361012236706,0.0004747904018738589,0.00020038432353924014,1.5736373913415523e-05,0.0,0.0,5.353107295173017e-06,5.123129193826508e-06,0.0003988423765984087,decreasing,True,0.0204544542550813,-2.317905559262854,-0.2988505747126437,-130.0,3097.3333333333335,-8.28773421025e-10,3.02267875636915e-08,36.21467719,-120.47071160,1945-05-01,2020-09-30,75.4,CA,False
137,28.5,1990-10-01,2020-09-30,30.0,0.95,11224500,True,20.314999999999966,21.0,0.0040495578637047575,0.003965761486210063,0.0023868354140627046,26.095238095238095,70.0,4.190476190476191,156.0,0.001918587605530704,0.0014622104017526427,0.0018590686565533748,0.0006824698020481034,0.0005854573729634122,3.3518084983489678e-06,0.0,0.0,0.0,0.0,0.0,0.0003573076790750748,decreasing,True,0.022511460916873727,-2.2816254826663065,-0.29195402298850576,-127.0,3049.6666666666665,-6.925828730916668e-10,2.314890410863917e-08,36.21467719,-120.47071160,1945-05-01,2020-09-30,75.4,CA,False
138,45.0,1970-10-01,2020-09-30,50.0,0.9,11224500,True,7.0,41.0,0.005171679397001592,0.004962182116605776,0.002897975895230196,44.19512195121951,82.0,4.341463414634147,169.0,0.001573933803378901,0.0028268947362727896,0.0022833514431474166,0.0007455845774288448,0.000664998806072402,0.00031756550590195196,1.590274105056e-05,0.0,0.00030704523105312,3.66986331936e-06,7.910594266176001e-05,0.0005158831721262049,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.21467719,-120.47071160,1945-05-01,2020-09-30,75.4,CA,False
139,47.5,1970-10-01,2020-09-30,50.0,0.95,11224500,True,22.0,35.0,0.0047481180940988936,0.004644201545326311,0.002870958540490791,25.8,70.0,4.0,159.0,0.0017556870777372864,0.002723361086105306,0.002010849502845568,0.000951136825795128,0.0007673684200781761,6.361096420224e-05,0.0,0.0,0.0005039945625254401,0.0,5.382466201728e-05,0.0004959875880104727,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.21467719,-120.47071160,1945-05-01,2020-09-30,75.4,CA,False
140,27.0,1990-10-01,2020-09-30,30.0,0.9,11253310,True,4.88,26.0,0.0018487632804316085,0.0017873090666724383,0.0009961787520967038,42.11538461538461,86.66666666666667,4.153846153846154,168.0,0.0008042208380203968,0.0007494652437280433,0.000835107980514696,0.0003867228568675181,0.0001731441514074048,7.034720220622081e-05,1.6147398605184004e-06,0.0,0.0,0.0,0.0,0.0002715209541217152,decreasing,True,0.03822628224821023,-2.07242008097307,-0.2689655172413793,-117.0,3133.0,-4.956297660397999e-10,1.53372111486881e-08,36.40217399,-120.43349170,1966-10-01,2020-09-30,54.0,CA,False
141,28.5,1990-10-01,2020-09-30,30.0,0.95,11253310,True,10.6,21.0,0.001782400187594304,0.0017601829515624962,0.001018055035869696,26.0,70.0,4.571428571428571,157.0,0.0007391104725191041,0.0005966766008653553,0.000979049631446784,0.000312998564882304,0.00011639583161236801,9.786302184960009e-07,0.0,0.0,0.0,0.0,0.0,0.000271202899300704,decreasing,True,0.03568100593865786,-2.100544095153108,-0.2689655172413793,-117.0,3049.6666666666665,-3.3862229059166666e-10,1.0566313321929166e-08,36.40217399,-120.43349170,1966-10-01,2020-09-30,54.0,CA,False
142,45.0,1970-10-01,2020-09-30,50.0,0.9,11253310,True,4.8,43.0,0.0018338062349287298,0.0017628589579141132,0.0009329606186425009,42.116279069767444,86.0,4.27906976744186,170.0,0.0005595282028687232,0.0008490529906329667,0.0008986379019019668,0.0003517029608000407,0.00019081783675720468,0.00010686641985976321,5.749452533664001e-06,0.0,6.5568224639232e-05,0.0,4.93718945231232e-05,0.00020961909769392,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.40217399,-120.43349170,1966-10-01,2020-09-30,54.0,CA,False
143,47.5,1970-10-01,2020-09-30,50.0,0.95,11253310,True,10.6,37.0,0.0016473983378775335,0.0016174377059856053,0.0008886491373250976,24.675675675675677,74.0,4.351351351351352,164.0,0.000529061767809624,0.0006837425859265034,0.0008994176302335066,0.00034247164496267523,0.000168446726358624,1.4679453277440013e-06,0.0,0.0,4.7463565597055996e-05,0.0,7.780110237043199e-05,0.0002405228419508544,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.40217399,-120.43349170,1966-10-01,2020-09-30,54.0,CA,False
144,27.0,1990-10-01,2020-09-30,30.0,0.9,11251000,True,1360.0,14.0,0.6438495585183264,0.3306214815490656,0.1384866612409536,77.64285714285714,46.666666666666664,3.4285714285714284,247.0,0.312101487182016,0.2287119985013808,0.10221058659526847,0.16677816183608835,0.1915423995151296,0.192409574625408,0.07308410471728129,0.0036209318084352003,0.0,0.0,0.0,0.0438304009108896,no trend,False,0.90718419137679,-0.11659097307744984,-0.016091954022988506,-7.0,2648.3333333333335,0.0,0.0,36.98439397,-119.72431240,1907-10-01,2020-09-30,113.0,CA,False
145,28.5,1990-10-01,2020-09-30,30.0,0.95,11251000,True,4440.0,9.0,0.35434025477921277,0.1972238916169536,0.0904580531963136,60.77777777777778,30.0,4.444444444444445,230.0,0.1399522764967488,0.12077927946604801,0.096395076521856,0.1150624479396672,0.0784219209152904,0.0800449616571264,0.07545238984604159,0.0,0.0,0.0,0.0,0.015963905439216,no trend,False,0.8249889607727967,-0.22113289104342324,-0.02528735632183908,-11.0,2045.0,0.0,0.0,36.98439397,-119.72431240,1907-10-01,2020-09-30,113.0,CA,False
146,45.0,1970-10-01,2020-09-30,50.0,0.9,11251000,True,1510.0,20.0,0.7479634061331735,0.4376030652148983,0.16550961241536288,91.25,40.0,3.9,231.0,0.2265284298263616,0.16036813390493954,0.15966177259366082,0.1960150454355996,0.18277713485813377,0.15630029429672448,0.08754866710924321,0.0106670693816064,0.045750962714688,0.0033762742538112,0.035181756354931204,0.0868350825749232,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98439397,-119.72431240,1907-10-01,2020-09-30,113.0,CA,False
147,47.5,1970-10-01,2020-09-30,50.0,0.95,11251000,True,4500.0,15.0,0.3559522762224576,0.2100923353067213,0.0742046363174592,60.666666666666664,30.0,4.0,215.0,0.0776053763267328,0.0864724651278912,0.10352378601971281,0.13445835518680319,0.09034224862045824,0.0965608999755456,0.0830857055503104,0.0,0.0,0.0,0.0,0.0105325077265632,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98439397,-119.72431240,1907-10-01,2020-09-30,113.0,CA,False
148,27.0,2001-10-01,2020-09-30,19.0,0.9,11261500,False,1170.0,12.0,0.5674240723746672,0.3927813934451904,0.150382843575552,57.583333333333336,63.1578947368421,3.3333333333333335,182.0,0.0967131313428672,0.16876070355372483,0.11560613139438722,0.311387902647696,0.1971205917605568,0.19610281633332097,0.0431983688947776,0.0,0.0,0.0,0.0,0.0091624254206688,no trend,False,0.8572496912586673,0.17987628765650893,0.03508771929824561,6.0,772.6666666666666,0.0,2.17190213422e-07,37.30993860,-120.93103690,1937-04-01,2020-09-30,83.5,CA,False
149,28.5,2001-10-01,2020-09-30,19.0,0.95,11261500,False,3733.999999999942,5.0,0.7885665292410275,0.6124062395002141,0.21953611691520986,69.4,26.31578947368421,3.0,233.0,0.12841422622068296,0.3562189529570001,0.337945480202134,0.4294865508402512,0.09907163016944412,0.0729598186795346,0.01032210222958713,0.0,0.0,0.0,0.0,0.0,no trend,False,0.7501806445922983,0.3184011783031394,0.04678362573099415,8.0,483.3333333333333,0.0,0.0,37.30993860,-120.93103690,1937-04-01,2020-09-30,83.5,CA,False
150,45.0,1970-10-01,2020-09-30,50.0,0.9,11261500,False,1000.0,14.0,0.6166121824728288,0.4548725682188256,0.1529232045177312,61.92857142857143,28.000000000000004,3.2857142857142856,183.0,0.09100989190285441,0.18545042640499196,0.1649014159761635,0.3447679308682176,0.177600996527472,0.1755336401908992,0.0485155930819392,0.0,0.0,0.0,0.0,0.011841425643801601,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.30993860,-120.93103690,1937-04-01,2020-09-30,83.5,CA,False
