,State,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
59,TN,1990-10-01,2020-09-30,30.0,0.9,07026040,False,7410.0,24.0,0.479212791054984,0.3648578112107712,0.2406961410520464,35.291666666666664,80.0,8.291666666666666,195.0,0.0483633617146176,0.1043412963617755,0.08302260965464421,0.05723641161651168,0.15671190150648,0.040622940369768955,0.006246922894732801,0.0231446046674304,0.0089789322547008,0.03824486893882369,0.021476855670076803,0.1719813084418978,increasing,True,0.04666310491712311,1.9893452809105165,0.2574712643678161,112.0,3113.3333333333335,4.122932864960002e-07,3.947510000272996e-06,36.24082940,-89.21764400,1929-08-01,2020-09-30,91.2,False
60,TN,1990-10-01,2020-09-30,30.0,0.9,07029500,True,5850.0,30.0,0.3582251449049146,0.2773119984396653,0.18196731835232832,35.46666666666667,100.0,4.0,187.0,0.07525378547817037,0.1506506076770016,0.07632870872351302,0.0592628557731168,0.16638915632423618,0.0728223211338336,0.001865513854008,0.0,0.033721966279008,0.0908963979816816,0.02859435169668,0.11292263532730192,no trend,False,0.6685166224807093,-0.4281847440840379,-0.05747126436781609,-25.0,3141.6666666666665,-9.042513014266667e-08,8.193432368965667e-06,35.27532938,-88.97663030,1929-08-01,2020-09-30,91.2,False
61,TN,2003-05-01,2020-09-30,17.0,0.9,07030050,False,7388.000000000002,17.0,0.451988137887642,0.32666964525813674,0.16090897101686713,37.470588235294116,100.0,3.9411764705882355,177.0,0.08721552507236346,0.1499511045441588,0.18256836041152125,0.09711436973245052,0.2510565729651907,0.014486173809287017,0.0,0.0,0.00024955070571647557,0.09273989265577338,0.004721890804243189,0.07516695603231356,no trend,False,0.28888280402716404,1.0605756267099984,0.1895424836601307,29.0,697.0,7.07253696473e-07,4.598099664067501e-06,35.63733496,-89.60945500,1939-01-07,2020-09-30,81.7,False
62,TN,1990-10-01,2020-09-30,30.0,0.9,07030240,True,634.0,27.0,0.1804973795185837,0.13385006401488064,0.061869002413317116,36.074074074074076,90.0,17.22222222222222,215.0,0.01922742447220049,0.022329424515235126,0.03717063407590538,0.02951284508824942,0.029874318469954562,0.00993065014218816,0.013511009572814882,0.0054352204869438005,0.012540412277362366,0.017841896828509823,0.012591107898023141,0.02698613603761824,no trend,False,0.5321018076607122,-0.6248007968076892,-0.08275862068965517,-36.0,3138.0,-3.22528882774e-08,2.8753067621873e-06,35.31094970,-89.63955990,1969-10-01,2020-09-30,51.0,False
63,TN,2001-05-25,2020-09-30,19.0,0.9,07030500,False,1371.9999999999982,19.0,0.16568158092283694,0.13291214805649834,0.07074517849507592,37.21052631578947,100.0,7.7894736842105265,192.0,0.029560749037444836,0.04364088540511551,0.03414815014474914,0.035206222110393634,0.03175703990530448,0.010675224633427216,0.006842256277651215,0.00042733519540992445,0.0354313070606477,0.02822369550142467,0.017961126610129934,0.0324690686685079,no trend,False,0.5376032363488861,0.6164414002968976,0.10526315789473684,20.0,950.0,5.4375424683649985e-08,2.5408033929073247e-06,35.05425748,-89.54118960,1929-08-01,2020-09-30,91.2,False
64,TN,1990-10-01,2020-09-30,30.0,0.9,07031650,True,2140.0,30.0,0.2015448158733408,0.15743795192572607,0.08113089168886464,36.46666666666667,100.0,7.8,200.0,0.02661629536754496,0.0505008143823168,0.0506665407496752,0.042779485505800144,0.050027576769515525,0.0189395529473304,0.0064170181469952,0.0028275423098688,0.028903843503279365,0.035340783765436805,0.014674016442892799,0.0467268745159104,no trend,False,0.5206932698330875,0.6422771161260568,0.08505747126436781,37.0,3141.6666666666665,4.9554481550000005e-08,3.2878690587259997e-06,35.11647925,-89.80147420,1969-10-01,2020-09-30,51.0,False
65,TN,1990-10-01,2020-09-30,30.0,0.9,07032200,True,237.89999999999964,30.0,0.06071713833564372,0.044021788360620144,0.021810796921634925,34.93333333333333,100.0,20.066666666666666,216.0,0.006844988287011172,0.009372758426518149,0.010895516107888838,0.01060726942931273,0.007931875766495646,0.004500172807955139,0.0034426987798916184,0.0017326321808398865,0.003313625609323816,0.005820517398030454,0.004015075128934466,0.008777026342399621,no trend,False,0.08039114754218035,1.7484210383431547,0.22758620689655173,99.0,3141.6666666666665,2.3658725334300014e-08,5.730551038558499e-07,35.04981397,-89.81897519,1969-10-01,2020-09-30,51.0,False
66,KY,1990-10-01,2020-09-30,30.0,0.9,07024000,False,197.5,28.0,0.042432576185854796,0.03216814323700104,0.01815027020057376,36.535714285714285,93.33333333333333,18.178571428571427,212.0,0.004946486439388032,0.0068031401948107206,0.006952273761349108,0.00518633239543776,0.005817584343984293,0.0035404666571366406,0.0021397749727415038,0.00177590802462696,0.001048846936673088,0.00162345578590188,0.004218256032239265,0.00924083234174592,increasing,True,0.04016527212752474,2.0520451768343335,0.26666666666666666,116.0,3140.6666666666665,1.2726399914800003e-08,4.732533893301e-07,36.62867070,-88.96395100,1939-10-01,2020-09-30,81.0,False
67,AR,1990-10-01,2020-09-30,30.0,0.9,07047942,True,1900.0,28.0,0.1357534868450112,0.1018063773639504,0.0594369315649584,39.07142857142857,93.33333333333333,5.107142857142857,178.0,0.0308757833935488,0.0363910636963584,0.02724197487171234,0.024071425050829553,0.052172111443774254,0.0111645397426752,0.010877474878583041,0.0027646303672512,0.019234976944538882,0.0260519519415456,0.02595327339451392,0.045156139035008404,increasing,True,0.025715335933722328,2.2304838878634063,0.2896551724137931,126.0,3140.6666666666665,1.210172602063158e-07,1.1625928479734205e-06,35.14472220,-90.87805560,1970-10-01,2020-09-30,50.0,False
68,AR,1997-10-01,2020-09-30,23.0,0.9,07047950,False,2700.0,22.0,0.2810948490660698,0.23010599052284073,0.10967775757835171,37.86363636363637,95.65217391304348,3.5454545454545454,178.0,0.0645039642766176,0.06685675442691841,0.13718648109352322,0.0548196027394176,0.07382652918758575,0.021071131891992,0.03547534542048,0.0,0.0284862946100544,0.022989654882835203,0.0392389941357792,0.0877809064395037,increasing,True,0.0043400116493144125,2.852329289579235,0.4308300395256917,109.0,1433.6666666666667,3.6033861509133335e-07,5.930221888673326e-07,34.97277778,-90.88555560,1949-04-01,2020-09-30,71.5,False
